nbCamions 308
Id_truck Arrival_time Length Width Height Max_weight Cost
133 8 135 25 29 24000 1500
134 43 135 25 29 24000 1500
135 29 135 25 29 24000 1500
136 23 135 25 29 24000 1500
137 19 135 25 30 24000 1500
138 16 135 25 30 24000 1500
139 21 135 25 29 24000 1500
140 44 135 25 26 24000 1500
141 43 135 25 28 24000 1500
142 30 135 25 29 24000 1500
143 21 135 25 29 24000 1500
144 17 135 25 30 24000 1500
145 37 135 25 29 25000 1500
146 20 135 25 29 24000 1500
147 36 135 25 26 24000 1500
148 20 135 25 29 24000 1500
149 42 135 25 26 24000 1500
150 13 135 25 26 24000 1500
151 23 135 25 29 24000 1500
152 38 135 25 29 25000 1500
153 6 135 25 29 24000 1500
154 6 135 25 29 24000 1500
155 15 135 25 29 25000 1500
156 15 135 25 29 25000 1500
157 26 135 25 29 24000 1500
158 45 135 25 29 24000 1500
159 19 135 25 29 24000 1500
160 19 135 25 29 24000 1500
161 8 135 25 29 24000 1500
162 34 135 25 29 24000 1500
163 33 135 25 29 24000 1500
164 47 135 25 29 24000 1500
165 44 135 25 29 24000 1500
166 40 135 25 29 24000 1500
167 21 135 25 29 24000 1500
168 40 135 25 29 24000 1500
169 28 135 25 29 24000 1500
170 24 135 25 29 24000 1500
171 45 135 25 30 24000 1500
172 22 135 25 26 24000 1500
173 26 135 25 29 24000 1500
174 9 135 25 26 24000 1500
175 42 135 25 29 24000 1500
176 26 135 25 26 24000 1500
177 12 135 25 29 24000 1500
178 35 135 25 29 24000 1500
179 16 135 25 29 24000 1500
180 9 135 25 26 24000 1500
181 44 135 25 29 24000 1500
182 23 135 25 29 25000 1500
183 30 135 25 26 24000 1500
184 47 135 25 26 24000 1500
185 44 135 25 29 25000 1500
186 36 135 25 30 24000 1500
187 24 135 25 30 24000 1500
188 27 135 25 29 25000 1500
189 27 135 25 29 25000 1500
190 6 135 25 30 24000 1500
191 30 135 25 26 24000 1500
192 26 135 25 29 25000 1500
193 43 135 25 26 24000 1500
194 14 135 25 29 24000 1500
195 47 135 25 29 24000 1500
196 13 135 25 29 24000 1500
197 22 135 25 29 24000 1500
198 45 135 25 29 25000 1500
199 35 135 25 29 24000 1500
200 29 135 25 29 24000 1500
201 19 135 25 29 25000 1500
202 9 135 25 29 24000 1500
203 1 135 25 29 25000 1500
204 1 135 25 29 25000 1500
205 43 135 25 29 24000 1500
206 42 135 24 30 24000 1500
207 21 135 25 26 24000 1500
208 41 135 25 29 24000 1500
209 41 135 25 29 24000 1500
210 29 135 25 28 24000 1500
211 34 135 25 26 24000 1500
212 6 135 25 29 25000 1500
213 35 135 24 30 24000 1500
214 6 135 25 29 25000 1500
215 33 135 25 30 24000 1500
216 26 135 25 26 24000 1500
217 16 135 25 26 24000 1500
218 37 135 25 29 24000 1500
219 9 135 25 29 24000 1500
220 22 135 25 28 24000 1500
221 40 135 25 30 24000 1500
222 7 135 25 29 24000 1500
223 10 135 25 29 25000 1500
224 41 135 25 30 24000 1500
225 26 135 25 28 24000 1500
226 14 135 25 26 24000 1500
227 44 135 25 29 24000 1500
228 26 135 25 29 24000 1500
229 26 135 25 29 24000 1500
230 35 135 25 29 25000 1500
231 1 135 25 29 24000 1500
232 31 135 25 30 24000 1500
233 23 135 25 26 24000 1500
234 5 135 25 29 25000 1500
235 10 135 25 30 24000 1500
236 20 135 25 29 24000 1500
237 30 135 25 29 25000 1500
238 47 135 25 29 24000 1500
239 37 135 25 26 24000 1500
240 14 135 25 29 25000 1500
241 26 135 25 30 24000 1500
242 44 135 25 30 24000 1500
243 12 135 25 29 24000 1500
244 12 135 25 29 24000 1500
245 7 135 24 30 24000 1500
246 33 135 25 29 24000 1500
247 33 135 25 29 24000 1500
248 29 135 25 30 24000 1500
249 40 135 25 29 24000 1500
250 7 135 25 29 24000 1500
251 10 135 25 29 24000 1500
252 28 135 25 29 25000 1500
253 33 135 25 29 24000 1500
254 31 135 25 29 24000 1500
255 7 135 25 30 24000 1500
256 1 135 25 30 24000 1500
257 17 135 25 29 24000 1500
258 41 135 25 29 24000 1500
259 42 135 25 29 24000 1500
260 15 135 25 26 24000 1500
261 33 135 25 28 24000 1500
262 14 135 24 30 24000 1500
263 33 135 25 26 24000 1500
264 14 135 25 29 24000 1500
265 8 135 25 30 24000 1500
266 28 135 25 30 24000 1500
267 23 135 25 29 24000 1500
268 44 135 25 29 24000 1500
269 20 135 25 26 24000 1500
270 30 135 25 29 24000 1500
271 27 135 25 30 24000 1500
272 14 135 25 29 24000 1500
273 28 135 25 29 24000 1500
274 37 135 25 29 24000 1500
275 47 135 25 29 25000 1500
276 5 135 25 29 24000 1500
277 5 135 25 29 24000 1500
278 28 135 24 30 24000 1500
279 29 135 25 29 24000 1500
280 38 135 25 29 24000 1500
281 12 135 25 30 24000 1500
282 15 135 25 30 24000 1500
283 47 135 25 28 24000 1500
284 13 135 25 29 24000 1500
285 22 135 25 29 24000 1500
286 13 135 25 29 24000 1500
287 29 135 25 26 24000 1500
288 31 135 25 29 25000 1500
289 16 135 25 26 24000 1500
290 36 135 25 29 24000 1500
291 35 135 25 26 24000 1500
292 27 135 25 29 24000 1500
293 27 135 25 29 24000 1500
294 9 135 25 29 24000 1500
295 5 135 25 30 24000 1500
296 21 135 24 30 24000 1500
297 24 135 25 29 24000 1500
298 34 135 25 29 25000 1500
299 34 135 25 29 25000 1500
300 14 135 25 30 24000 1500
301 30 135 25 29 24000 1500
302 15 135 25 29 24000 1500
303 7 135 25 29 24000 1500
304 28 135 25 29 24000 1500
305 47 135 25 26 24000 1500
306 33 135 25 29 25000 1500
307 13 135 25 30 24000 1500
