nbObjets 7733
Id_item Supplier_code Length Width Height Weight Stackability_code Earliest_arrival_time Latest_arrival_time Inventory_cost
67 16 12 10 9 230 19 20 25 180
68 26 12 10 14 171 11 74 78 1980
69 54 7 5 4 63 28 27 50 30
70 22 12 10 10 158 11 56 61 1080
71 75 16 12 7 149 21 61 77 60
72 58 12 10 9 103 26 62 67 300
73 88 22 14 8 958 20 75 76 4920
74 72 12 10 11 227 11 61 64 660
75 7 20 12 14 343 23 71 76 90
76 54 12 10 2 21 11 7 12 270
77 31 12 10 9 152 19 63 68 90
78 56 12 10 9 346 19 63 68 240
79 41 12 10 7 109 19 29 54 90
80 76 16 12 9 271 21 21 28 270
81 75 12 10 9 149 19 26 62 90
82 49 12 10 9 167 11 62 67 480
83 15 16 12 7 314 21 22 27 240
84 25 16 12 2 34 30 11 19 720
85 13 12 10 13 83 11 57 64 120
86 21 12 10 9 124 19 68 75 60
87 54 12 10 3 74 11 56 61 720
88 7 24 12 9 365 3 19 22 90
89 13 12 10 3 69 11 64 71 2520
90 3 12 10 4 134 11 54 57 150
91 68 12 10 5 109 11 12 18 1500
92 16 12 10 9 251 19 26 29 210
93 68 12 10 3 62 11 8 13 810
94 16 12 10 9 237 19 6 11 270
95 54 12 10 5 292 11 29 54 18870
96 47 12 10 13 107 11 56 61 270
97 68 12 10 5 110 11 12 18 1440
98 39 12 10 7 248 19 21 26 240
99 7 16 12 9 200 21 25 28 150
100 15 16 14 9 307 18 64 69 150
101 37 12 10 7 204 19 7 13 150
102 15 16 12 7 314 21 50 55 240
103 15 16 12 7 314 21 76 81 240
104 7 12 10 9 238 19 11 15 570
105 19 11 11 10 292 39 67 70 2070
106 3 12 10 10 363 11 5 8 450
107 17 19 12 7 562 5 62 67 360
108 66 12 10 10 93 11 61 64 120
109 17 19 12 7 562 5 22 27 360
110 17 19 12 7 562 5 28 53 360
111 15 12 10 9 240 19 53 56 330
112 58 12 10 9 103 26 74 77 330
113 5 12 10 9 253 19 57 62 1170
114 39 12 10 7 248 19 56 61 240
115 54 12 10 3 92 11 26 29 690
116 49 12 10 9 236 19 67 70 480
117 75 16 12 9 178 21 53 69 120
118 47 12 10 10 109 11 21 26 870
119 45 12 10 13 185 11 21 26 930
120 35 12 10 9 456 19 62 69 240
121 91 14 11 6 475 33 71 76 0
122 41 12 10 4 67 11 29 54 780
123 75 16 12 9 163 21 63 81 60
124 66 12 10 10 93 11 76 81 120
125 22 12 10 10 158 11 29 54 1080
126 49 12 10 9 167 11 74 77 480
127 75 16 12 9 185 21 4 8 150
128 7 12 10 9 157 19 53 56 120
129 19 11 9 9 272 32 12 18 4140
130 64 12 10 8 193 11 8 13 1110
131 58 12 10 9 103 26 11 15 300
132 17 16 12 9 344 21 75 78 180
133 45 12 10 13 185 11 57 62 930
134 17 24 12 9 889 3 64 69 840
135 16 16 12 14 255 12 28 53 420
136 64 16 12 9 221 21 50 55 210
137 35 12 10 9 430 19 57 64 240
138 19 11 11 10 289 39 57 62 2070
139 56 12 10 9 282 19 22 27 210
140 22 12 10 4 57 11 70 75 1080
141 73 16 12 9 341 21 12 18 240
142 66 12 10 10 102 11 55 60 60
143 54 12 10 3 48 11 19 22 1980
144 42 19 12 14 587 16 29 54 1710
145 54 12 10 3 95 11 54 57 5400
146 64 16 12 9 208 21 28 53 150
147 54 12 10 2 87 11 61 64 990
148 64 12 10 5 84 11 21 26 780
149 72 12 10 11 168 11 70 75 1500
150 26 12 10 14 165 11 8 15 1200
151 61 12 10 3 38 11 63 68 9780
152 56 12 10 9 346 19 71 76 240
153 22 12 10 10 158 11 11 15 1110
154 30 12 10 10 65 11 67 71 90
155 22 12 10 10 158 11 21 26 1080
156 76 12 10 9 219 19 68 75 150
157 49 12 10 9 167 11 18 21 480
158 58 12 10 9 103 26 53 56 300
159 68 12 10 9 179 19 64 69 450
160 64 16 12 9 208 21 22 27 150
161 87 16 12 6 674 14 57 62 3600
162 27 12 11 9 269 22 62 69 540
163 75 12 10 9 149 19 4 13 90
164 58 12 10 9 186 19 20 25 510
165 66 12 10 10 99 11 61 64 60
166 54 12 10 2 29 11 63 68 270
167 64 16 12 9 208 21 76 81 150
168 7 12 10 9 154 19 61 64 60
169 7 12 10 9 157 19 56 61 120
170 66 12 10 10 99 11 25 28 90
171 4 12 10 9 154 19 18 22 180
172 64 12 10 11 273 11 53 53 600
173 40 12 10 9 218 19 63 69 150
174 3 12 10 10 119 11 19 22 270
175 50 12 10 9 155 19 68 71 90
176 47 12 10 10 140 11 50 55 540
177 51 12 10 5 239 11 50 55 960
178 58 12 10 9 103 26 26 29 330
179 58 12 10 9 103 26 22 27 300
180 68 12 10 11 217 11 57 62 600
181 76 12 10 11 789 11 70 77 270
182 22 12 10 10 158 11 70 75 1110
183 66 12 10 10 93 11 13 19 120
184 51 12 10 5 239 11 53 56 960
185 20 12 10 13 151 11 21 26 2250
186 16 16 12 14 255 12 22 27 420
187 47 12 10 10 136 11 68 71 540
188 64 12 10 5 84 11 13 19 780
189 40 16 12 7 375 21 56 62 180
190 7 16 12 9 180 21 70 75 90
191 76 16 12 9 271 21 27 54 270
192 54 12 10 7 274 11 21 26 10200
193 15 7 5 4 88 28 57 62 60
194 64 16 12 9 225 21 63 68 300
195 54 12 10 3 81 11 75 78 5700
196 41 12 10 13 188 11 13 19 2880
197 54 12 10 3 108 11 61 64 1140
198 47 12 10 4 57 11 21 26 1140
199 47 12 10 10 309 11 68 71 2580
200 47 12 10 4 61 11 61 64 720
201 29 12 10 9 127 19 1 8 90
202 66 12 10 9 79 26 69 74 30
203 4 12 10 3 124 11 60 64 2400
204 66 12 10 10 99 11 25 28 90
205 80 12 10 7 919 29 20 25 510
206 87 16 12 6 674 14 50 55 3600
207 60 16 12 13 330 7 18 21 300
208 51 12 10 3 124 11 20 25 450
209 31 12 10 9 130 19 75 78 30
210 28 12 10 9 154 19 55 62 150
211 88 22 14 8 958 20 18 19 4920
212 15 12 10 11 331 11 5 8 210
213 75 12 10 10 161 11 55 71 270
214 15 12 10 9 566 19 55 60 270
215 3 12 10 10 110 11 54 57 120
216 88 22 14 8 958 20 29 50 4920
217 58 12 10 9 103 26 55 60 300
218 15 12 10 9 240 19 22 27 330
219 35 12 10 9 445 19 6 13 240
220 16 16 12 14 257 12 55 60 270
221 54 7 5 4 107 28 54 57 60
222 54 12 10 3 81 11 70 75 2280
223 68 12 10 5 118 11 25 28 2160
224 90 22 14 9 902 20 68 71 4410
225 13 12 10 4 39 11 54 61 390
226 26 12 10 14 169 11 4 8 690
227 68 12 10 11 217 11 50 55 600
228 66 12 10 11 163 11 29 54 330
229 56 12 10 9 346 19 29 54 240
230 64 12 10 11 245 11 67 70 330
231 7 16 12 9 181 21 26 29 90
232 68 12 10 9 168 19 67 70 450
233 4 12 10 11 209 11 13 20 1440
234 56 12 10 9 282 19 22 27 210
235 52 12 10 9 260 19 70 75 330
236 91 12 10 11 378 11 71 76 1680
237 91 11 11 5 122 37 57 62 390
238 13 12 10 13 83 11 7 15 120
239 64 16 12 9 221 21 8 13 210
240 66 12 10 10 99 11 6 11 90
241 41 12 10 10 163 11 63 68 2340
242 66 12 10 10 99 11 26 29 60
243 15 12 10 11 331 11 26 29 210
244 7 16 12 9 200 21 27 50 150
245 72 12 10 11 227 11 63 68 660
246 54 7 5 4 173 28 61 64 90
247 64 16 12 9 221 21 63 68 210
248 47 12 10 4 60 11 68 71 1230
249 64 16 12 9 208 21 6 11 150
250 15 12 10 9 229 19 50 55 90
251 66 12 10 10 93 11 21 26 120
252 47 12 10 4 58 11 64 69 750
253 51 12 10 7 408 11 67 70 1320
254 64 16 12 9 221 21 22 27 210
255 91 11 11 5 72 37 71 76 90
256 64 16 12 9 217 21 8 13 150
257 7 12 10 6 21 29 20 25 180
258 49 12 10 9 167 11 67 70 480
259 29 12 10 9 127 19 55 62 90
260 41 12 10 13 170 11 7 12 480
261 63 12 10 9 950 19 12 18 900
262 7 12 10 9 210 19 29 54 300
263 17 16 12 9 344 21 15 20 180
264 68 12 10 11 208 11 62 67 750
265 16 12 10 9 251 19 26 29 210
266 58 12 10 9 102 26 26 29 300
267 25 16 12 2 34 30 56 63 1440
268 52 12 10 9 325 19 18 21 510
269 64 16 12 9 208 21 67 70 150
270 17 16 12 9 344 21 53 56 180
271 33 16 12 7 213 21 53 56 240
272 68 12 10 9 168 19 74 77 450
273 31 12 10 9 152 19 29 54 90
274 17 19 12 7 562 5 5 8 360
275 19 10 10 13 239 34 62 67 3480
276 15 12 10 9 229 19 76 81 90
277 54 12 10 5 98 11 56 61 7560
278 60 16 12 13 330 7 13 19 330
279 15 16 12 7 455 21 12 18 210
280 66 12 10 10 99 11 6 11 90
281 40 16 12 7 375 21 21 27 180
282 44 12 10 9 776 19 12 18 1080
283 91 11 11 5 122 37 50 55 390
284 17 24 12 9 889 3 74 77 840
285 51 7 5 4 104 28 50 55 120
286 19 11 11 10 289 39 28 53 2070
287 51 12 10 9 439 11 74 77 1800
288 65 12 10 9 150 19 60 63 120
289 45 12 10 13 188 11 29 54 1020
290 76 12 10 9 172 19 11 19 150
291 50 12 10 10 120 11 22 27 330
292 56 12 10 9 282 19 50 55 210
293 7 15 12 11 80 31 20 25 360
294 47 12 10 10 171 11 7 12 1410
295 51 12 10 5 278 11 25 28 1320
296 51 7 5 4 104 28 18 21 120
297 7 12 10 9 154 19 7 12 60
298 66 12 10 9 80 26 56 61 30
299 16 12 10 7 228 19 5 8 120
300 7 16 12 9 199 21 21 26 120
301 4 12 10 4 59 11 70 76 330
302 58 12 10 9 102 26 71 76 300
303 70 8 6 5 160 13 5 8 120
304 21 12 10 9 125 19 25 50 60
305 5 12 10 9 229 19 76 81 240
306 60 16 12 13 333 7 67 70 330
307 91 11 11 5 72 37 64 69 90
308 91 12 10 10 358 11 50 55 1230
309 3 12 10 9 141 19 68 71 60
310 22 12 10 10 158 11 56 61 1080
311 47 12 10 10 99 11 11 15 240
312 88 22 14 8 958 20 68 69 4920
313 21 12 10 9 125 19 7 15 60
314 51 12 10 5 239 11 62 67 960
315 50 12 10 10 120 11 57 62 330
316 68 12 10 9 179 19 60 63 450
317 41 12 10 13 170 11 70 75 630
318 54 12 10 3 101 11 70 75 1110
319 58 12 10 9 103 26 28 53 300
320 54 12 10 9 565 11 54 57 35520
321 66 12 10 10 99 11 7 12 60
322 51 12 10 5 268 11 12 18 1260
323 7 16 12 9 181 21 60 63 90
324 44 12 10 9 751 19 55 60 1080
325 64 16 12 9 221 21 29 54 210
326 15 16 14 5 444 18 25 28 300
327 68 12 10 11 217 11 28 53 600
328 29 12 10 9 127 19 20 27 90
329 52 12 10 9 258 19 7 12 270
330 66 12 10 10 99 11 76 81 60
331 16 12 10 9 237 19 54 57 270
332 64 12 10 11 181 11 64 69 390
333 7 16 12 9 180 21 18 21 90
334 45 12 10 13 185 11 28 53 930
335 19 11 9 3 23 32 71 76 330
336 3 12 10 9 143 19 75 78 90
337 31 12 10 9 130 19 7 12 30
338 54 12 10 2 64 11 7 12 6900
339 81 12 10 9 243 19 13 19 2610
340 16 16 12 14 255 12 18 21 420
341 4 12 10 13 159 11 26 50 660
342 19 11 7 10 169 40 71 76 1530
343 16 7 5 4 152 28 28 53 90
344 16 8 6 5 64 13 28 53 30
345 28 19 12 14 520 5 8 18 810
346 12 12 10 9 110 19 26 29 750
347 77 12 10 9 393 19 22 27 120
348 16 16 12 14 255 12 50 55 420
349 54 12 10 9 359 11 70 75 4800
350 50 12 10 10 120 11 50 55 330
351 56 12 10 9 282 19 50 55 210
352 64 16 12 9 208 21 56 61 150
353 51 7 5 4 104 28 57 62 120
354 45 12 10 13 185 11 22 27 930
355 7 16 12 9 199 21 62 67 120
356 68 12 10 3 74 11 64 69 960
357 64 16 12 9 217 21 15 20 150
358 7 12 10 9 157 19 76 81 120
359 75 16 12 9 185 21 60 76 150
360 22 12 10 10 158 11 26 29 1110
361 39 7 5 4 126 28 5 8 90
362 75 16 12 9 164 21 11 28 60
363 7 12 10 9 210 19 26 29 300
364 77 12 10 3 51 11 57 62 150
365 7 16 12 9 181 21 55 60 90
366 15 12 10 9 240 19 57 62 330
367 64 12 10 11 277 11 55 60 840
368 51 7 5 4 104 28 25 28 120
369 20 12 10 13 143 11 76 81 2070
370 22 12 10 10 158 11 29 54 1080
371 64 16 12 9 225 21 22 27 300
372 77 12 10 9 393 19 55 60 120
373 47 12 10 7 162 11 50 55 1410
374 70 8 6 5 160 13 70 75 120
375 54 12 10 3 45 11 75 78 6240
376 4 12 10 9 154 19 70 76 180
377 75 16 12 9 163 21 5 22 60
378 42 19 12 14 585 16 67 70 1620
379 39 7 5 4 126 28 68 71 90
380 68 12 10 9 169 19 76 81 390
381 54 12 10 3 92 11 61 64 690
382 20 12 10 13 151 11 75 78 11700
383 56 12 10 9 346 19 71 76 240
384 20 12 10 13 151 11 60 63 2340
385 77 12 10 5 198 11 64 69 1440
386 31 12 10 9 152 19 71 76 90
387 4 12 10 9 170 19 26 50 330
388 22 12 10 4 57 11 68 71 1080
389 22 12 10 10 158 11 19 22 1080
390 88 22 14 8 958 20 50 53 4920
391 68 12 10 11 208 11 50 55 750
392 30 12 10 10 65 11 13 20 90
393 35 12 10 9 430 19 6 13 240
394 35 12 10 9 456 19 71 78 240
395 68 12 10 11 217 11 22 27 600
396 76 12 10 9 172 19 68 75 150
397 17 24 12 9 889 3 61 64 840
398 50 12 10 9 150 19 61 64 120
399 63 12 10 9 950 19 71 76 900
400 51 12 10 3 144 11 71 76 630
401 16 12 10 5 243 11 68 72 900
402 29 16 12 9 156 21 64 71 120
403 7 16 12 9 180 21 54 57 90
404 28 12 10 11 230 25 62 69 570
405 66 12 10 10 102 11 13 19 60
406 16 12 10 9 237 19 12 18 270
407 75 12 10 9 135 19 13 50 150
408 7 12 10 9 210 19 5 8 300
409 47 12 10 10 136 11 57 62 540
410 22 12 10 4 57 11 68 71 1080
411 66 12 10 9 79 26 74 77 30
412 50 12 10 9 155 19 57 62 90
413 20 12 10 13 151 11 29 54 2250
414 4 12 10 13 164 11 60 64 630
415 66 12 10 11 246 11 21 26 870
416 22 12 10 10 158 11 61 64 1080
417 7 16 12 9 181 21 62 67 90
418 90 22 14 9 902 20 75 78 4410
419 89 16 12 9 349 21 27 50 180
420 7 12 10 9 187 19 53 56 150
421 30 12 10 10 65 11 8 15 90
422 19 11 11 10 289 39 22 27 2070
423 64 16 12 9 221 21 20 25 210
424 15 12 10 9 566 19 53 56 270
425 64 16 12 9 221 21 28 53 210
426 75 16 12 9 163 21 12 29 60
427 37 12 10 3 145 11 70 76 690
428 76 12 10 9 171 19 56 63 150
429 27 18 11 8 363 9 28 55 240
430 68 12 10 5 123 11 62 67 2220
431 15 12 10 9 601 19 12 18 360
432 26 12 10 14 165 11 26 50 1200
433 51 12 10 9 459 11 18 21 960
434 45 12 10 13 188 11 63 68 1020
435 4 12 10 9 142 19 13 20 180
436 47 12 10 10 99 11 50 55 240
437 22 12 10 7 95 11 70 75 2220
438 7 16 12 9 199 21 21 26 120
439 54 12 10 2 51 11 13 19 4830
440 75 16 12 9 164 21 63 81 60
441 77 12 10 9 393 19 28 53 120
442 54 12 10 3 63 11 63 68 1080
443 35 12 10 9 441 19 71 78 240
444 68 12 10 7 154 11 74 77 2250
445 39 7 5 4 126 28 75 78 90
446 15 12 10 9 566 19 25 28 270
447 20 12 10 13 151 11 68 71 4680
448 7 12 10 9 210 19 21 26 300
449 15 12 10 7 326 19 76 81 330
450 30 12 10 10 69 11 63 69 90
451 7 24 12 9 365 3 71 76 90
452 66 12 10 9 79 26 26 29 30
453 58 12 10 9 102 26 20 25 300
454 54 12 10 3 174 11 56 61 1350
455 64 12 10 8 193 11 74 77 1110
456 4 12 10 9 142 19 70 76 180
457 75 16 12 9 230 21 50 68 180
458 47 12 10 13 112 11 56 61 1320
459 7 16 12 9 199 21 60 63 120
460 64 12 10 11 245 11 74 77 330
461 58 12 10 9 186 19 61 64 510
462 58 12 10 9 103 26 56 61 300
463 4 12 10 4 54 11 13 20 2520
464 7 16 12 9 180 21 71 76 90
465 63 12 10 9 950 19 74 77 900
466 15 7 5 4 88 28 6 11 60
467 29 16 12 9 155 21 22 29 90
468 68 12 10 3 66 11 67 70 1350
469 72 12 10 11 225 11 29 54 630
470 58 12 10 9 102 26 53 56 300
471 70 12 10 7 240 19 21 26 120
472 19 10 10 13 239 34 50 55 3480
473 6 12 10 9 174 19 18 18 270
474 15 12 10 11 331 11 27 50 210
475 91 12 10 11 345 11 54 57 1590
476 60 16 12 13 333 7 67 70 360
477 64 12 10 7 155 11 8 13 990
478 44 12 10 9 751 19 22 27 1080
479 7 16 12 9 200 21 7 12 150
480 17 19 12 7 562 5 25 28 360
481 64 16 12 9 221 21 70 75 210
482 58 12 10 9 103 26 70 75 330
483 75 16 12 7 149 21 27 63 60
484 32 12 10 10 173 11 29 29 210
485 70 12 10 9 377 19 70 75 180
486 64 16 12 9 221 21 53 56 210
487 64 12 10 7 116 11 18 21 780
488 41 12 10 4 61 11 13 19 720
489 68 12 10 11 267 11 18 21 720
490 72 12 10 11 225 11 19 22 630
491 54 7 5 4 123 28 56 61 60
492 22 12 10 10 158 11 68 71 1110
493 19 10 10 13 239 34 18 21 3480
494 15 16 12 7 455 21 6 11 210
495 66 12 10 11 181 11 11 15 120
496 76 12 10 9 228 19 21 28 180
497 7 16 12 9 181 21 8 13 90
498 39 7 5 4 72 28 5 8 120
499 54 7 5 4 63 28 27 50 30
500 42 19 12 14 585 16 29 54 1620
501 47 12 10 3 79 11 68 71 810
502 54 8 6 5 119 13 5 8 60
503 91 14 11 6 475 33 61 64 0
504 49 12 10 9 199 19 20 25 270
505 7 12 10 9 187 19 6 11 150
506 75 16 12 9 163 21 56 74 60
507 44 12 10 9 751 19 18 21 1080
508 19 11 9 18 497 32 28 53 2790
509 39 7 5 4 126 28 13 19 90
510 68 12 10 9 168 19 12 18 450
511 68 12 10 9 169 19 74 77 390
512 65 12 10 9 150 19 64 69 120
513 4 12 10 9 142 19 53 57 180
514 66 12 10 10 99 11 12 18 90
515 45 12 10 9 225 19 60 63 930
516 64 12 10 8 193 11 63 68 1110
517 54 7 5 4 107 28 56 61 60
518 64 12 10 5 84 11 25 28 390
519 7 16 12 9 200 21 6 11 150
520 70 8 6 5 156 13 21 26 90
521 21 12 10 9 125 19 19 26 60
522 66 12 10 10 99 11 29 54 90
523 91 11 11 5 199 37 75 78 570
524 68 12 10 11 217 11 62 67 600
525 58 12 10 9 186 19 76 81 510
526 29 16 12 9 155 21 12 20 90
527 64 12 10 11 277 11 67 70 840
528 75 16 12 9 185 21 8 27 150
529 44 12 10 9 776 19 74 77 1080
530 29 12 10 9 127 19 71 78 180
531 7 16 12 9 200 21 19 22 150
532 75 16 12 9 202 21 27 63 150
533 54 12 10 3 154 11 29 54 6000
534 4 12 10 4 31 11 21 27 840
535 15 12 10 9 601 19 69 74 360
536 47 12 10 13 112 11 54 57 1320
537 47 12 10 10 124 11 54 57 600
538 22 12 10 10 158 11 21 26 1080
539 7 16 12 9 180 21 13 19 90
540 44 12 10 9 751 19 50 55 1080
541 70 8 6 5 160 13 11 15 120
542 7 16 12 9 181 21 19 22 90
543 52 12 10 9 241 19 53 56 210
544 7 12 10 9 154 19 19 22 60
545 13 12 10 13 83 11 15 22 120
546 7 12 10 9 210 19 64 69 300
547 58 12 10 9 103 26 67 70 330
548 52 12 10 9 241 19 70 75 210
549 17 19 12 7 562 5 12 18 360
550 22 12 10 10 158 11 54 57 1080
551 68 12 10 11 251 11 74 77 690
552 72 12 10 11 227 11 54 57 660
553 91 12 10 11 378 11 27 50 1680
554 5 12 10 9 256 19 71 76 1320
555 17 24 12 9 889 3 12 18 840
556 4 12 10 4 42 11 26 50 840
557 77 12 10 3 109 11 71 76 720
558 19 11 11 10 292 39 12 18 2070
559 77 16 12 9 243 21 12 18 120
560 7 12 10 9 157 19 22 27 120
561 20 12 10 13 143 11 29 54 2070
562 4 12 10 9 170 19 8 15 330
563 54 7 5 4 181 28 27 50 120
564 54 12 10 3 74 11 21 26 720
565 75 16 12 9 177 21 61 77 120
566 47 12 10 10 108 11 11 15 570
567 3 16 12 9 168 21 11 15 60
568 3 12 10 9 137 19 11 15 60
569 7 16 12 9 200 21 5 8 150
570 17 16 12 9 344 21 55 60 180
571 7 12 10 9 210 19 12 18 300
572 16 12 10 9 237 19 6 11 270
573 54 12 10 3 28 11 56 61 1140
574 47 12 10 10 123 11 70 75 360
575 75 16 12 9 185 21 22 60 150
576 68 12 10 9 180 19 20 25 480
577 6 12 10 9 174 19 28 53 270
578 51 12 10 7 408 11 69 74 1320
579 47 12 10 9 144 19 15 20 510
580 7 24 12 9 365 3 71 76 90
581 73 16 12 9 386 21 76 81 330
582 15 7 5 4 135 28 76 81 60
583 64 16 12 9 208 21 74 77 150
584 4 12 10 11 209 11 70 76 1440
585 52 12 10 9 512 19 53 56 990
586 89 16 12 9 345 21 54 57 180
587 88 22 14 8 958 20 15 18 4920
588 19 12 10 11 29 29 53 56 330
589 64 12 10 3 64 11 8 13 330
590 27 18 11 8 320 9 62 69 210
591 58 12 10 9 103 26 21 26 300
592 74 16 12 15 409 7 20 25 1710
593 4 12 10 9 154 19 53 57 180
594 26 12 10 5 39 11 74 78 2730
595 30 12 10 10 65 11 56 62 90
596 51 12 10 5 229 11 60 63 900
597 22 12 10 4 57 11 70 75 1080
598 68 12 10 3 71 11 18 21 7260
599 75 16 12 9 164 21 7 26 60
600 16 12 10 9 237 19 12 18 270
601 73 16 12 9 386 21 67 70 330
602 19 12 10 9 331 29 25 28 2400
603 7 16 12 9 200 21 55 60 150
604 7 12 10 9 154 19 18 21 60
605 30 12 10 10 69 11 13 20 90
606 7 24 12 9 365 3 27 50 90
607 75 12 10 10 161 11 60 76 270
608 68 12 10 3 69 11 8 13 900
609 19 11 9 6 140 41 60 63 3270
610 47 12 10 3 102 11 50 55 2250
611 5 12 10 9 253 19 62 67 1170
612 19 11 9 6 140 41 12 18 3270
613 47 12 10 10 136 11 22 27 540
614 29 12 10 9 127 19 28 55 180
615 47 12 10 10 140 11 57 62 540
616 7 16 12 9 200 21 71 76 150
617 68 12 10 3 79 11 69 74 2160
618 58 12 10 9 102 26 71 76 300
619 47 12 10 10 136 11 75 78 540
620 66 12 10 11 163 11 76 81 330
621 68 12 10 11 267 11 53 56 720
622 91 11 11 5 193 37 50 55 210
623 68 12 10 11 293 11 60 63 1650
624 68 12 10 3 74 11 67 70 960
625 56 12 10 9 283 19 8 13 210
626 72 12 10 3 49 11 21 26 750
627 75 16 12 9 185 21 4 12 150
628 35 12 10 9 430 19 50 57 240
629 7 16 12 9 180 21 8 13 90
630 68 12 10 5 106 11 25 28 1620
631 39 18 12 14 544 4 68 71 180
632 4 12 10 4 31 11 74 78 840
633 75 16 12 9 163 21 11 28 60
634 76 12 10 9 231 19 5 12 180
635 64 12 10 8 189 11 60 63 660
636 75 18 14 14 194 8 4 18 90
637 42 19 12 14 585 16 12 18 1620
638 17 16 12 9 344 21 25 28 180
639 64 16 12 9 225 21 28 53 300
640 17 16 12 9 344 21 76 81 180
641 54 12 10 5 292 11 26 29 15540
642 77 12 10 3 109 11 76 81 720
643 51 12 10 5 278 11 28 53 1320
644 47 12 10 10 309 11 22 27 2580
645 62 17 11 8 334 17 11 15 210
646 15 24 12 9 309 3 55 60 90
647 58 12 10 9 186 19 19 22 510
648 32 12 10 7 147 19 29 29 60
649 47 12 10 10 136 11 7 12 540
650 19 11 9 2 56 41 8 13 780
651 30 12 10 10 69 11 63 69 90
652 64 16 12 9 208 21 62 67 150
653 4 12 10 3 124 11 13 20 2160
654 3 12 10 13 98 11 75 78 150
655 17 19 12 7 562 5 55 60 360
656 4 12 10 9 170 19 7 13 330
657 15 12 10 9 240 19 50 55 330
658 19 11 9 3 23 32 67 70 330
659 31 12 10 9 152 19 15 20 90
660 64 12 10 11 277 11 71 76 840
661 75 16 12 9 163 21 29 67 60
662 76 12 10 4 46 11 70 77 630
663 72 12 10 11 168 11 70 75 1500
664 4 12 10 13 164 11 25 29 630
665 23 16 12 7 185 21 68 71 180
666 13 12 10 11 182 11 11 19 540
667 68 12 10 3 69 11 62 67 900
668 75 16 12 9 163 21 13 50 60
669 16 12 10 7 309 19 28 53 150
670 66 12 10 10 102 11 28 53 60
671 19 12 10 11 242 29 67 70 3720
672 68 12 10 3 71 11 6 11 1110
673 76 12 10 9 228 19 61 68 180
674 65 12 10 9 150 19 69 74 120
675 39 7 5 4 126 28 75 78 90
676 17 16 12 9 344 21 27 50 180
677 76 12 10 11 789 11 13 21 270
678 19 11 9 3 23 32 64 69 330
679 32 12 10 7 147 19 50 50 60
680 39 12 10 7 248 19 54 57 240
681 3 12 10 9 142 19 27 50 60
682 4 12 10 4 31 11 56 62 840
683 54 12 10 7 429 11 70 75 11100
684 64 12 10 11 245 11 53 56 330
