nbCamions 450
Id_truck Arrival_time Length Width Height Max_weight Cost
232 72 135 25 28 24000 1500
233 62 135 25 26 24000 1500
234 49 135 25 26 24000 1500
235 69 135 25 26 24000 1500
236 20 135 25 26 24000 1500
237 64 135 25 26 24000 1500
238 62 135 25 26 24000 1500
239 18 135 25 29 24000 1500
240 48 135 25 26 24000 1500
241 23 135 25 26 24000 1500
242 59 135 25 29 24000 1500
243 65 135 25 26 24000 1500
244 13 135 25 28 24000 1500
245 62 135 25 26 24000 1500
246 49 135 25 26 24000 1500
247 13 135 25 26 24000 1500
248 73 135 25 26 24000 1500
249 55 135 25 26 24000 1500
250 13 135 25 29 24000 1500
251 15 135 25 26 24000 1500
252 70 135 25 26 24000 1500
253 17 135 25 29 24000 1500
254 21 135 25 26 24000 1500
255 66 135 25 26 24000 1500
256 60 135 25 29 24000 1500
257 20 135 25 26 24000 1500
258 62 135 25 26 24000 1500
259 22 135 25 30 24000 1500
260 70 135 25 26 24000 1500
261 70 135 25 28 24000 1500
262 10 135 25 26 24000 1500
263 14 135 25 29 24000 1500
264 69 135 25 29 24000 1500
265 9 135 25 26 24000 1500
266 56 135 25 26 24000 1500
267 17 135 25 26 24000 1500
268 22 135 25 29 24000 1500
269 69 135 25 26 24000 1500
270 76 135 25 26 24000 1500
271 49 135 25 26 24000 1500
272 58 135 25 29 24000 1500
273 16 135 25 29 24000 1500
274 58 135 25 26 24000 1500
275 57 135 25 26 24000 1500
276 20 135 25 26 24000 1500
277 14 135 25 26 24000 1500
278 49 135 25 28 24000 1500
279 56 135 25 26 24000 1500
280 76 135 25 26 24000 1500
281 16 135 25 26 24000 1500
282 20 135 25 29 24000 1500
283 52 135 25 26 24000 1500
284 70 135 25 26 24000 1500
285 71 135 25 26 24000 1500
286 23 135 25 26 24000 1500
287 14 135 25 26 24000 1500
288 24 135 25 26 24000 1500
289 72 135 25 26 24000 1500
290 21 135 25 29 24000 1500
291 76 135 25 26 24000 1500
292 15 135 25 26 24000 1500
293 20 135 25 26 24000 1500
294 72 135 25 29 24000 1500
295 56 135 25 29 24000 1500
296 64 135 25 26 24000 1500
297 8 135 25 26 24000 1500
298 69 135 25 26 24000 1500
299 66 135 25 26 24000 1500
300 57 135 25 26 24000 1500
301 55 135 25 29 24000 1500
302 66 135 25 29 24000 1500
303 16 135 25 29 24000 1500
304 22 135 25 26 24000 1500
305 48 135 25 26 24000 1500
306 55 135 25 29 24000 1500
307 23 135 25 26 24000 1500
308 13 135 25 26 24000 1500
309 62 135 25 29 24000 1500
310 10 135 25 26 24000 1500
311 57 135 25 26 24000 1500
312 58 135 25 26 24000 1500
313 71 135 25 26 24000 1500
314 16 135 25 26 24000 1500
315 55 135 25 26 24000 1500
316 23 135 25 26 24000 1500
317 73 135 25 26 24000 1500
318 58 135 25 29 24000 1500
319 58 135 25 26 24000 1500
320 51 135 25 28 24000 1500
321 51 135 25 26 24000 1500
322 13 135 25 26 24000 1500
323 49 135 25 29 24000 1500
324 51 135 25 29 24000 1500
325 65 135 25 26 24000 1500
326 55 135 25 28 24000 1500
327 22 135 25 26 24000 1500
328 50 135 25 29 24000 1500
329 48 135 25 26 24000 1500
330 62 135 25 26 24000 1500
331 55 135 25 29 24000 1500
332 23 135 25 26 24000 1500
333 49 135 25 26 24000 1500
334 56 135 25 26 24000 1500
335 21 135 25 28 24000 1500
336 48 135 25 26 24000 1500
337 17 135 25 26 24000 1500
338 66 135 25 29 24000 1500
339 71 135 25 26 24000 1500
340 76 135 25 26 24000 1500
341 50 135 25 26 24000 1500
342 72 135 25 30 24000 1500
343 21 135 25 26 24000 1500
344 17 135 25 26 24000 1500
345 24 135 25 29 24000 1500
346 21 135 25 26 24000 1500
347 69 135 25 26 24000 1500
348 64 135 25 26 24000 1500
349 49 135 25 26 24000 1500
350 52 135 25 29 24000 1500
351 62 135 25 26 24000 1500
352 25 135 25 29 24000 1500
353 21 135 25 26 24000 1500
354 56 135 25 26 24000 1500
355 58 135 25 28 24000 1500
356 65 135 25 26 24000 1500
357 55 135 25 29 24000 1500
358 69 135 25 26 24000 1500
359 59 135 25 26 24000 1500
360 16 135 25 26 24000 1500
361 65 135 25 29 24000 1500
362 70 135 25 26 24000 1500
363 52 135 25 26 24000 1500
364 49 135 25 29 24000 1500
365 21 135 25 26 24000 1500
366 10 135 25 26 24000 1500
367 16 135 25 26 24000 1500
368 14 135 25 26 24000 1500
369 10 135 25 26 24000 1500
370 55 135 25 26 24000 1500
371 20 135 25 26 24000 1500
372 63 135 25 28 24000 1500
373 69 135 25 26 24000 1500
374 65 135 25 30 24000 1500
375 57 135 25 26 24000 1500
376 51 135 25 26 24000 1500
377 63 135 25 26 24000 1500
378 71 135 25 26 24000 1500
379 16 135 25 30 24000 1500
380 48 135 25 26 24000 1500
381 51 135 25 29 24000 1500
382 72 135 25 26 24000 1500
383 20 135 25 29 24000 1500
384 73 135 25 26 24000 1500
385 23 135 25 26 24000 1500
386 22 135 25 26 24000 1500
387 55 135 25 26 24000 1500
388 24 135 25 26 24000 1500
389 66 135 25 26 24000 1500
390 15 135 25 26 24000 1500
391 58 135 25 26 24000 1500
392 66 135 25 26 24000 1500
393 62 135 25 26 24000 1500
394 66 135 25 26 24000 1500
395 76 135 25 29 24000 1500
396 62 135 25 29 24000 1500
397 72 135 25 26 24000 1500
398 21 135 25 29 24000 1500
399 76 135 25 29 24000 1500
400 63 135 25 26 24000 1500
401 9 135 25 26 24000 1500
402 50 135 25 26 24000 1500
403 52 135 25 26 24000 1500
404 52 135 25 26 24000 1500
405 76 135 25 29 24000 1500
406 69 135 25 26 24000 1500
407 48 135 25 29 24000 1500
408 76 135 25 26 24000 1500
409 8 135 25 26 24000 1500
410 14 135 25 26 24000 1500
411 51 135 25 26 24000 1500
412 20 135 25 26 24000 1500
413 17 135 25 26 24000 1500
414 76 135 25 28 24000 1500
415 72 135 25 26 24000 1500
416 49 135 25 26 24000 1500
417 10 135 25 29 24000 1500
418 70 135 25 29 24000 1500
419 14 135 25 28 24000 1500
420 23 135 25 26 24000 1500
421 58 135 25 26 24000 1500
422 51 135 25 30 24000 1500
423 71 135 25 26 24000 1500
424 24 135 25 29 24000 1500
425 17 135 25 29 24000 1500
426 73 135 25 26 24000 1500
427 14 135 25 26 24000 1500
428 13 135 25 26 24000 1500
429 15 135 25 26 24000 1500
430 70 135 25 26 24000 1500
431 55 135 25 26 24000 1500
432 48 135 25 26 24000 1500
433 57 135 25 26 24000 1500
434 73 135 25 29 24000 1500
435 55 135 25 26 24000 1500
436 69 135 25 26 24000 1500
437 57 135 25 26 24000 1500
438 13 135 25 26 24000 1500
439 16 135 25 26 24000 1500
440 21 135 25 26 24000 1500
441 56 135 25 26 24000 1500
442 70 135 25 26 24000 1500
443 59 135 25 26 24000 1500
444 52 135 25 26 24000 1500
445 64 135 25 26 24000 1500
446 58 135 25 26 24000 1500
447 22 135 25 26 24000 1500
448 20 135 25 26 24000 1500
449 65 135 25 26 24000 1500
