nbObjets 1529
Id_item Supplier_code Length Width Height Weight Stackability_code Earliest_arrival_time Latest_arrival_time Inventory_cost
153 14 16 12 9 465 4 26 68 130
154 8 7 5 4 303 5 21 26 50
155 1 7 5 4 428 5 57 62 70
156 7 16 12 9 293 4 27 60 110
157 11 7 5 4 427 5 18 60 90
158 17 16 12 9 412 4 67 70 130
159 17 16 12 9 366 4 15 20 110
160 1 7 5 4 394 5 22 27 60
161 17 7 5 4 146 5 67 70 130
162 9 12 10 11 378 2 6 11 230
163 17 7 5 4 146 5 22 27 130
164 1 7 5 4 401 5 63 68 80
165 1 12 10 8 1637 1 74 74 240
166 8 7 5 4 376 5 18 21 70
167 17 7 5 4 146 5 8 13 130
168 7 16 12 9 483 4 67 74 140
169 11 7 5 4 398 5 26 68 70
170 17 16 12 9 370 4 22 27 110
171 17 7 5 4 146 5 7 12 130
172 6 12 10 8 1098 1 57 75 150
173 16 12 10 9 867 3 60 63 2090
174 9 12 10 11 216 2 56 61 250
175 16 12 10 9 867 3 8 13 2090
176 9 12 10 11 325 2 70 75 210
177 9 12 10 11 216 2 57 62 250
178 11 12 10 8 1117 1 60 76 190
179 4 12 10 8 836 2 64 69 880
180 9 12 10 11 325 2 71 76 210
181 16 12 10 9 867 3 7 12 2090
182 9 12 10 11 198 2 71 76 190
183 11 7 5 4 393 5 25 67 60
184 11 12 10 8 1117 1 8 26 190
185 17 16 12 9 411 4 56 61 140
186 9 12 10 11 270 2 71 76 280
187 17 16 12 9 411 4 12 15 140
188 17 16 12 9 411 4 57 62 140
189 2 16 12 9 495 4 68 68 130
190 11 7 5 4 393 5 26 68 60
191 9 12 10 11 489 2 18 21 450
192 17 16 12 9 470 4 61 64 140
193 9 12 10 11 381 2 20 25 230
194 17 11 9 8 619 6 25 28 380
195 14 16 12 9 465 4 63 81 130
196 17 16 12 9 366 4 74 77 110
197 17 16 12 9 411 4 22 27 140
198 9 12 10 11 198 2 7 12 190
199 17 7 5 4 156 5 57 62 120
200 8 7 5 4 349 5 75 75 60
201 17 16 12 9 366 4 21 26 110
202 9 12 10 11 489 2 11 14 450
203 17 16 12 9 470 4 69 74 140
204 9 12 10 11 325 2 63 68 210
205 11 7 5 4 405 5 21 63 80
206 11 7 5 4 405 5 1 19 80
207 17 7 5 4 156 5 14 19 120
208 3 12 10 8 1566 1 27 69 260
209 1 7 5 4 430 5 71 76 70
210 1 7 5 4 432 5 29 60 60
211 1 7 5 4 322 5 14 19 60
212 14 16 12 9 465 4 27 69 130
213 17 16 12 9 412 4 8 13 130
214 11 7 5 4 430 5 20 62 80
215 17 16 12 9 419 4 25 28 130
216 17 7 5 4 425 5 19 22 150
217 17 16 12 9 370 4 12 15 110
218 17 16 12 9 366 4 60 63 110
219 3 12 10 8 1671 1 1 19 240
220 17 16 12 9 412 4 18 18 110
221 17 16 12 9 412 4 19 22 130
222 8 7 5 4 332 5 61 61 90
223 11 7 5 4 393 5 61 77 60
224 17 16 12 9 411 4 15 20 140
225 11 7 5 4 405 5 63 81 80
226 4 12 10 8 880 2 64 69 1670
227 10 7 5 4 426 5 60 76 120
228 17 11 9 8 619 6 11 14 380
229 9 12 10 11 378 2 74 77 230
230 3 12 10 8 1621 1 4 20 230
231 9 12 10 11 378 2 21 26 230
232 9 12 10 11 341 2 11 14 350
233 9 12 10 11 216 2 13 18 250
234 11 7 5 4 405 5 1 12 80
235 11 12 10 8 1172 1 25 67 210
236 8 7 5 4 377 5 61 61 70
237 1 12 10 8 1437 1 81 81 230
238 11 7 5 4 427 5 11 27 90
239 8 7 5 4 303 5 18 21 50
240 17 16 12 9 370 4 29 60 110
241 16 12 10 9 867 3 29 60 2090
242 1 7 5 4 428 5 57 62 90
243 4 12 10 8 544 2 57 62 650
244 9 12 10 11 341 2 76 81 350
245 10 7 5 4 426 5 8 26 120
246 11 12 10 8 1154 1 28 70 200
247 17 16 12 9 412 4 29 60 130
248 1 7 5 4 432 5 29 60 80
249 9 12 10 11 325 2 62 67 210
250 15 12 10 6 754 2 20 62 520
251 10 7 5 4 426 5 28 70 120
252 9 12 10 11 270 2 74 77 280
253 1 7 5 4 430 5 62 67 70
254 9 12 10 11 270 2 60 63 280
255 8 7 5 4 438 5 63 68 70
256 4 12 10 6 545 2 57 62 360
257 3 12 10 8 1594 1 13 13 240
258 17 7 5 4 156 5 8 13 120
259 17 16 12 9 412 4 21 26 130
260 17 16 12 9 366 4 6 11 110
261 17 7 5 4 425 5 63 68 150
262 9 12 10 11 489 2 76 81 450
263 14 16 12 9 465 4 7 25 130
264 17 16 12 9 366 4 8 13 110
265 1 7 5 4 394 5 62 67 60
266 3 12 10 8 1671 1 60 76 240
267 3 12 10 8 1671 1 1 18 240
268 6 12 10 8 1098 1 56 74 150
269 16 16 12 9 377 4 25 25 160
270 17 16 12 9 366 4 6 11 110
271 12 16 12 9 320 4 21 26 100
272 11 7 5 4 427 5 28 70 90
273 6 12 10 8 1091 1 18 60 150
274 17 11 9 8 619 6 57 62 380
275 12 16 12 9 320 4 74 77 100
276 14 16 12 9 464 4 18 60 130
277 17 16 12 9 419 4 69 74 130
278 1 7 5 4 356 5 12 12 70
279 2 12 10 8 1167 1 27 27 220
280 4 12 10 8 871 2 22 27 740
281 3 12 10 8 1621 1 26 68 230
282 1 7 5 4 397 5 56 61 70
283 17 11 9 8 619 6 13 18 380
284 1 7 5 4 428 5 15 20 90
285 11 7 5 4 263 5 18 60 70
286 17 16 12 9 370 4 19 22 110
287 1 7 5 4 394 5 71 76 60
288 17 7 5 4 156 5 20 25 120
289 3 12 10 8 1566 1 25 67 260
290 15 7 5 4 372 5 63 81 70
291 10 7 5 4 429 5 28 70 80
292 4 12 10 8 783 2 57 62 660
293 9 12 10 11 378 2 15 20 230
294 11 7 5 4 427 5 19 61 90
295 1 7 5 4 436 5 6 11 80
296 14 16 12 9 465 4 20 62 130
297 17 16 12 9 412 4 18 18 110
298 9 12 10 11 381 2 57 62 230
299 11 7 5 4 360 5 7 25 60
300 1 7 5 4 427 5 76 81 70
301 11 7 5 4 398 5 5 21 70
302 9 12 10 11 325 2 7 12 210
303 4 12 10 8 544 2 15 20 650
304 10 7 5 4 429 5 60 76 80
305 3 12 10 8 1554 1 20 62 230
306 11 7 5 4 263 5 56 74 70
307 17 16 12 9 411 4 19 22 140
308 9 12 10 11 270 2 64 69 280
309 11 7 5 4 430 5 1 14 80
310 10 7 5 4 426 5 1 14 120
311 16 12 10 9 867 3 74 77 2090
312 11 7 5 4 427 5 8 26 90
313 3 12 10 8 1594 1 8 26 240
314 17 11 9 8 619 6 18 21 380
315 17 16 12 9 366 4 27 56 110
316 15 7 5 4 378 5 4 20 60
317 1 7 5 4 436 5 64 69 80
318 3 12 10 8 1608 1 11 27 260
319 11 7 5 4 398 5 1 19 70
320 17 16 12 9 366 4 18 21 110
321 3 12 10 8 1595 1 25 67 240
322 17 16 12 9 419 4 20 25 130
323 9 12 10 11 341 2 60 63 350
324 11 12 10 8 1046 1 4 20 180
325 17 7 5 4 146 5 28 57 130
326 11 12 10 8 1311 1 14 56 290
327 8 7 5 4 432 5 56 61 70
328 15 7 5 4 426 5 25 67 80
329 9 12 10 11 378 2 64 69 230
330 11 12 10 8 1117 1 11 27 190
331 17 7 5 4 146 5 61 64 130
332 14 16 12 9 465 4 1 13 130
333 8 7 5 4 377 5 26 26 70
334 17 16 12 9 370 4 25 28 110
335 7 16 12 9 527 4 60 67 160
336 1 12 10 8 1308 1 69 69 220
337 16 12 10 9 867 3 64 69 2090
338 8 7 5 4 376 5 11 14 70
339 11 7 5 4 430 5 1 18 80
340 1 12 10 8 1308 1 74 74 220
341 9 12 10 11 325 2 22 27 210
342 11 7 5 4 405 5 18 60 80
343 1 12 10 8 1437 1 18 18 230
344 17 16 12 9 370 4 12 15 110
345 15 7 5 4 424 5 11 27 70
346 3 12 10 8 1554 1 7 25 230
347 9 12 10 11 270 2 18 21 280
348 11 7 5 4 430 5 26 68 80
349 8 7 5 4 332 5 12 12 90
350 1 7 5 4 432 5 13 18 60
351 11 7 5 4 427 5 60 76 90
352 9 12 10 11 198 2 56 61 190
353 11 7 5 4 360 5 63 81 60
354 6 12 10 8 1091 1 63 81 150
355 7 16 12 9 293 4 21 28 110
356 17 16 12 9 419 4 62 67 130
357 4 12 10 8 790 2 15 20 710
358 14 16 12 9 464 4 1 19 130
359 1 7 5 4 432 5 71 76 80
360 7 16 12 9 527 4 11 18 160
361 10 7 5 4 429 5 8 26 80
362 11 7 5 4 360 5 1 12 60
363 17 16 12 9 470 4 57 62 140
364 11 12 10 8 1209 1 28 70 210
365 17 16 12 9 470 4 14 19 140
366 11 7 5 4 434 5 14 56 90
367 17 7 5 4 156 5 69 74 120
368 1 7 5 4 430 5 20 25 70
369 17 7 5 4 156 5 62 67 120
370 8 7 5 4 303 5 74 77 50
371 1 7 5 4 427 5 62 67 90
372 17 16 12 9 470 4 67 70 140
373 17 16 12 9 412 4 28 57 110
374 9 12 10 11 489 2 70 75 450
375 14 16 12 9 465 4 12 28 130
376 11 7 5 4 360 5 27 69 60
377 6 12 10 8 1091 1 57 75 150
378 1 7 5 4 405 5 63 68 70
379 11 7 5 4 405 5 27 69 80
380 15 7 5 4 378 5 56 74 60
381 17 16 12 9 370 4 28 57 110
382 4 12 10 8 790 2 57 62 710
383 11 12 10 8 1246 1 14 56 210
384 11 7 5 4 360 5 25 67 60
385 14 16 12 9 464 4 19 61 130
386 11 7 5 4 405 5 25 67 80
387 10 7 5 4 426 5 1 18 120
388 6 12 10 8 1091 1 7 25 150
389 11 7 5 4 360 5 21 63 60
390 11 12 10 8 1046 1 1 14 180
391 1 12 10 8 1637 1 76 76 240
392 8 7 5 4 438 5 27 56 70
393 17 11 9 8 619 6 29 60 380
394 1 7 5 4 430 5 76 81 70
395 9 12 10 11 216 2 76 81 250
396 1 12 10 8 1380 1 18 18 220
397 10 7 5 4 429 5 21 63 80
398 14 16 12 9 465 4 57 75 130
399 4 12 10 8 919 2 71 76 980
400 9 12 10 11 325 2 29 60 210
401 9 12 10 11 378 2 57 62 230
402 6 12 10 8 1098 1 60 76 150
403 8 7 5 4 438 5 70 75 70
404 10 7 5 4 429 5 1 19 80
405 17 11 9 8 619 6 76 81 380
406 8 7 5 4 444 5 70 75 60
407 11 12 10 8 1046 1 57 75 180
408 1 12 10 8 1637 1 11 11 240
409 11 7 5 4 398 5 61 77 70
410 17 16 12 9 470 4 18 21 140
411 1 12 10 8 1670 1 67 67 240
412 17 16 12 9 412 4 68 71 130
413 16 16 12 9 377 4 26 26 160
414 11 7 5 4 398 5 12 28 70
415 8 7 5 4 376 5 70 75 70
416 10 7 5 4 429 5 1 18 80
417 17 16 12 9 412 4 13 18 130
418 11 12 10 8 1154 1 14 56 200
419 9 12 10 11 198 2 21 26 190
420 17 16 12 9 419 4 70 75 130
421 9 12 10 11 378 2 7 12 230
422 17 7 5 4 156 5 70 75 120
423 17 16 12 9 398 4 13 18 120
424 7 16 12 9 527 4 63 70 160
425 17 7 5 4 146 5 29 60 130
426 3 12 10 8 1566 1 19 61 260
427 1 12 10 8 1437 1 25 25 230
428 14 16 12 9 465 4 8 26 130
429 17 7 5 4 156 5 74 77 120
430 17 16 12 9 470 4 56 61 140
431 17 16 12 9 366 4 14 19 110
432 8 7 5 4 376 5 21 26 70
433 9 12 10 11 378 2 22 27 230
434 17 16 12 9 419 4 74 77 130
435 9 12 10 8 851 2 74 77 880
436 17 16 12 9 470 4 28 57 140
437 17 7 5 4 156 5 15 20 120
438 1 7 5 4 432 5 71 76 60
439 17 16 12 9 412 4 15 20 130
440 8 7 5 4 376 5 27 56 70
441 15 12 10 6 744 2 60 76 620
442 10 7 5 4 429 5 1 13 80
443 3 12 10 8 1594 1 57 75 240
444 9 12 10 11 489 2 74 77 450
445 11 7 5 4 398 5 18 60 70
446 11 7 5 4 430 5 12 28 80
447 3 12 10 8 1566 1 60 76 260
448 17 7 5 4 146 5 27 56 130
449 11 7 5 4 430 5 18 60 80
450 17 7 5 4 156 5 27 56 120
451 17 11 9 8 619 6 21 26 380
452 1 7 5 4 436 5 29 60 80
453 1 7 5 4 428 5 76 81 90
454 11 7 5 4 263 5 21 63 70
455 17 16 12 9 470 4 70 75 140
456 9 12 10 11 325 2 8 13 210
457 11 7 5 4 263 5 4 20 70
458 15 7 5 4 426 5 63 81 80
459 11 12 10 8 1046 1 18 60 180
460 17 16 12 9 411 4 21 26 140
461 11 7 5 4 398 5 57 75 70
462 11 12 10 8 1046 1 21 63 180
463 7 16 12 9 293 4 18 25 110
464 15 12 10 6 765 2 20 62 520
465 1 7 5 4 432 5 22 27 60
466 14 16 12 9 465 4 5 21 130
467 1 12 10 8 1637 1 25 25 240
468 17 11 9 8 619 6 6 11 380
469 1 12 10 8 1670 1 81 81 240
470 1 7 5 4 428 5 29 60 90
471 15 7 5 4 424 5 27 69 70
472 1 7 5 4 436 5 76 81 80
473 17 11 9 8 619 6 12 15 380
474 8 7 5 4 438 5 67 70 70
475 3 12 10 8 1594 1 18 60 240
476 11 7 5 4 430 5 60 76 80
477 11 7 5 4 405 5 57 75 80
478 11 7 5 4 360 5 57 75 60
479 17 16 12 9 419 4 15 20 130
480 17 16 12 9 370 4 71 76 110
481 17 11 9 8 619 6 61 64 380
482 17 16 12 9 419 4 27 56 130
483 6 12 10 8 1091 1 20 62 150
484 9 12 10 11 216 2 60 63 250
485 11 7 5 4 405 5 5 21 80
486 11 7 5 4 360 5 5 21 60
487 17 16 12 9 470 4 27 56 140
488 17 7 5 4 156 5 28 57 120
489 11 7 5 4 360 5 8 26 60
490 11 7 5 4 405 5 8 26 80
491 15 7 5 4 272 5 63 81 60
492 17 16 12 9 370 4 18 21 110
493 8 7 5 4 444 5 27 56 60
494 11 7 5 4 405 5 12 28 80
495 11 7 5 4 393 5 21 63 60
496 7 16 12 9 527 4 74 81 160
497 17 7 5 4 425 5 56 61 150
498 12 16 12 9 320 4 70 75 100
499 17 16 12 9 419 4 67 70 130
500 17 7 5 4 425 5 28 57 150
501 10 7 5 4 426 5 1 13 120
502 17 7 5 4 156 5 67 70 120
503 17 16 12 9 370 4 57 62 110
504 1 7 5 4 432 5 57 62 60
505 17 16 12 9 366 4 21 26 110
506 1 7 5 4 397 5 14 19 70
507 11 12 10 8 1046 1 1 19 180
508 16 12 10 9 867 3 21 26 2090
509 1 7 5 4 427 5 57 62 90
510 13 12 10 9 1229 3 15 20 490
511 3 12 10 8 1671 1 19 61 240
512 14 16 12 9 465 4 1 14 130
513 17 7 5 4 425 5 64 69 150
514 15 7 5 4 388 5 25 67 80
515 17 16 12 9 412 4 67 70 110
516 14 16 12 9 465 4 25 67 130
517 17 7 5 4 146 5 68 71 130
518 9 12 10 11 378 2 14 19 230
519 17 16 12 9 419 4 63 68 130
520 13 12 10 9 846 3 71 76 650
521 11 12 10 8 1311 1 27 69 290
522 11 7 5 4 263 5 61 77 70
523 1 7 5 4 436 5 69 74 80
524 15 12 10 6 754 2 11 27 520
525 11 7 5 4 405 5 61 77 80
526 17 7 5 4 156 5 63 68 120
527 4 12 10 8 812 2 22 27 1040
528 11 7 5 4 398 5 1 14 70
529 4 12 10 8 919 2 57 62 980
530 15 12 10 6 754 2 7 25 520
531 17 16 12 9 370 4 19 22 110
532 1 12 10 8 1437 1 11 11 230
533 8 7 5 4 376 5 63 68 70
534 11 7 5 4 434 5 1 19 90
535 14 16 12 9 465 4 21 63 130
536 4 12 10 6 760 2 15 20 580
537 1 7 5 4 356 5 21 26 70
538 17 11 9 8 619 6 60 63 380
539 17 16 12 9 366 4 25 28 110
540 17 11 9 8 619 6 14 19 380
541 11 12 10 8 1154 1 7 25 200
542 17 16 12 9 370 4 6 11 110
543 3 12 10 8 1594 1 63 81 240
544 17 7 5 4 146 5 13 18 130
545 15 7 5 4 388 5 63 81 80
546 17 11 9 8 619 6 19 22 380
547 8 7 5 4 377 5 12 12 70
548 9 12 10 11 198 2 14 19 190
549 3 12 10 8 1594 1 26 68 240
550 9 12 10 11 341 2 74 77 350
551 17 16 12 9 412 4 20 25 130
552 17 16 12 9 366 4 62 67 110
553 3 12 10 8 1595 1 20 62 240
554 11 7 5 4 393 5 1 14 60
555 12 16 12 9 320 4 27 56 100
556 11 7 5 4 360 5 1 19 60
557 17 16 12 9 370 4 28 57 110
558 9 12 10 11 270 2 29 60 280
559 17 16 12 9 419 4 25 28 130
560 15 12 10 6 744 2 25 67 620
561 9 12 10 11 198 2 62 67 190
562 11 7 5 4 360 5 12 28 60
563 17 16 12 9 411 4 63 68 140
564 1 7 5 4 394 5 70 75 60
565 17 16 12 9 419 4 56 61 130
566 17 7 5 4 156 5 56 61 120
567 15 7 5 4 424 5 18 60 70
568 11 7 5 4 434 5 61 77 90
569 14 16 12 9 465 4 28 70 130
570 3 12 10 8 1566 1 20 62 260
571 17 16 12 9 419 4 8 13 130
572 2 16 12 9 495 4 70 70 130
573 8 7 5 4 376 5 56 61 70
574 17 16 12 9 370 4 26 29 110
575 3 12 10 8 1595 1 60 76 240
576 14 16 12 9 464 4 21 63 130
577 4 12 10 8 812 2 15 20 1040
578 9 12 10 11 378 2 11 14 230
579 11 12 10 8 1246 1 61 77 210
580 16 16 12 9 377 4 12 12 160
581 7 16 12 9 293 4 25 56 110
582 11 7 5 4 360 5 61 77 60
583 1 12 10 8 1380 1 74 74 220
584 15 7 5 4 396 5 56 74 70
585 15 7 5 4 382 5 63 81 70
586 11 7 5 4 405 5 21 63 70
587 14 16 12 9 464 4 1 18 130
588 15 12 10 6 754 2 4 20 520
589 11 7 5 4 430 5 61 77 80
590 17 7 5 4 425 5 21 26 150
591 15 12 10 6 765 2 63 81 520
592 1 7 5 4 432 5 64 69 60
593 9 12 10 11 492 2 18 21 440
594 11 7 5 4 360 5 19 61 60
595 11 7 5 4 263 5 1 19 70
596 11 7 5 4 405 5 19 61 80
597 17 11 9 8 619 6 26 29 380
598 17 16 12 9 370 4 21 26 110
599 1 7 5 4 394 5 20 25 60
600 9 12 10 11 325 2 69 74 210
601 1 7 5 4 427 5 64 69 90
602 11 12 10 8 1172 1 21 63 210
603 16 16 12 9 377 4 19 19 160
604 1 7 5 4 428 5 64 69 70
605 9 12 10 11 270 2 69 74 280
606 17 16 12 9 470 4 62 67 140
607 17 16 12 9 411 4 11 14 140
608 8 7 5 4 444 5 67 70 60
609 16 12 10 9 867 3 6 11 2090
610 11 7 5 4 398 5 27 69 70
611 15 12 10 6 765 2 25 67 520
612 17 16 12 9 411 4 14 19 140
613 10 7 5 4 426 5 1 19 120
614 15 7 5 4 382 5 25 67 70
615 11 7 5 4 398 5 28 70 70
616 17 16 12 9 411 4 13 18 140
617 11 7 5 4 430 5 27 69 80
618 17 7 5 4 425 5 13 18 150
619 7 16 12 9 483 4 25 56 140
620 6 12 10 8 1098 1 12 28 150
621 9 12 10 11 216 2 18 21 250
622 11 7 5 4 398 5 7 25 70
623 11 7 5 4 398 5 56 74 70
624 1 7 5 4 398 5 12 12 70
625 14 16 12 9 465 4 19 61 130
626 1 12 10 8 1308 1 25 25 220
627 16 12 10 9 867 3 76 81 2090
628 15 12 10 6 744 2 20 62 620
629 11 12 10 8 1311 1 63 81 290
630 1 7 5 4 398 5 70 75 70
631 11 7 5 4 396 5 4 20 70
632 8 7 5 4 332 5 19 19 90
633 4 12 10 8 871 2 71 76 740
634 11 7 5 4 263 5 28 70 70
635 10 7 5 4 429 5 25 67 80
636 9 12 10 11 198 2 57 62 190
637 1 7 5 4 432 5 76 81 60
638 9 12 10 6 443 2 71 76 710
639 1 7 5 4 436 5 22 27 80
640 17 11 9 8 619 6 7 12 380
641 17 7 5 4 425 5 62 67 150
642 4 12 10 6 593 2 57 62 650
643 9 12 10 11 341 2 29 60 350
644 17 7 5 4 425 5 71 76 150
645 7 16 12 9 293 4 11 18 110
646 17 16 12 9 370 4 76 81 110
647 17 16 12 9 419 4 20 25 130
648 17 16 12 9 366 4 13 18 110
649 16 12 10 9 867 3 14 19 2090
650 14 16 12 9 464 4 26 68 130
651 11 7 5 4 405 5 1 14 70
652 17 16 12 9 370 4 64 69 110
653 17 16 12 9 366 4 28 57 110
654 17 16 12 9 366 4 56 61 110
655 9 12 10 11 492 2 62 67 440
656 3 12 10 8 1594 1 20 62 240
657 1 7 5 4 428 5 22 27 90
658 17 7 5 4 146 5 75 78 130
659 9 12 10 11 198 2 11 14 190
660 8 7 5 4 376 5 25 28 70
661 6 12 10 8 1098 1 11 11 150
662 11 7 5 4 263 5 8 26 70
663 15 12 10 6 754 2 27 69 520
664 17 16 12 9 412 4 27 56 130
665 1 7 5 4 356 5 14 19 70
666 11 7 5 4 263 5 57 75 70
667 9 12 10 11 341 2 69 74 350
668 11 7 5 4 398 5 4 20 70
669 6 12 10 8 1098 1 4 20 150
670 9 12 10 11 489 2 67 70 450
671 9 12 10 7 600 2 63 68 670
672 17 7 5 4 425 5 14 19 150
673 9 12 10 11 489 2 7 12 450
674 1 7 5 4 432 5 76 81 80
675 1 12 10 8 1670 1 60 60 240
676 11 12 10 8 1172 1 27 69 210
677 17 7 5 4 425 5 57 62 150
678 6 12 10 8 1091 1 19 61 150
679 11 7 5 4 430 5 56 74 80
680 17 16 12 9 412 4 68 71 110
681 6 12 10 8 1091 1 1 19 150
682 7 16 12 9 527 4 70 77 160
683 17 7 5 4 156 5 75 78 120
684 8 7 5 4 432 5 74 77 70
685 17 16 12 9 419 4 75 78 130
686 17 16 12 9 366 4 68 71 110
