nbObjets 10324
Id_item Supplier_code Length Width Height Weight Stackability_code Earliest_arrival_time Latest_arrival_time Inventory_cost
196 54 12 10 9 161 17 15 18 50
197 39 12 10 9 110 25 20 24 40
198 79 12 10 10 176 7 16 19 210
199 99 12 10 10 92 7 20 26 210
200 79 12 10 3 57 7 5 9 170
201 46 12 10 11 254 7 11 15 340
202 59 12 10 9 261 17 19 23 30
203 111 12 10 9 81 25 6 10 30
204 110 13 11 13 349 34 22 25 130
205 63 12 10 9 393 17 11 15 70
206 46 12 10 9 181 7 9 12 2240
207 24 12 10 7 105 7 2 5 1200
208 36 12 10 10 143 7 12 16 210
209 130 22 11 6 614 27 15 18 410
210 121 12 10 11 143 7 18 22 60
211 60 12 10 9 132 25 17 20 70
212 39 12 10 9 160 17 19 23 20
213 43 12 10 11 306 7 9 12 230
214 121 12 10 11 141 7 4 8 60
215 88 16 12 7 125 21 9 12 10
216 60 12 10 9 80 25 6 10 20
217 46 12 10 3 56 7 9 12 270
218 77 12 10 9 346 17 15 18 40
219 77 12 10 3 146 7 17 20 240
220 69 12 10 9 201 17 2 5 60
221 79 12 10 10 115 7 26 54 290
222 120 12 10 9 143 25 23 26 60
223 120 12 10 9 102 25 20 24 70
224 108 12 10 13 143 7 11 15 170
225 39 16 12 9 174 21 3 6 20
226 59 12 10 9 193 17 22 25 40
227 69 12 10 9 168 17 15 18 20
228 22 12 10 9 813 17 10 13 440
229 77 12 10 7 251 17 26 55 30
230 120 12 10 9 102 25 8 11 70
231 121 16 12 9 105 26 8 11 30
232 121 16 12 9 105 26 17 20 30
233 69 16 12 9 177 21 6 10 10
234 47 13 11 9 336 15 18 19 170
235 69 12 10 9 134 17 15 18 10
236 114 11 9 10 223 37 13 17 2030
237 130 22 11 6 616 27 13 17 410
238 69 12 10 13 229 7 20 24 40
239 108 12 10 13 143 7 27 57 150
240 115 7 5 4 139 29 19 23 20
241 39 12 10 11 143 7 8 11 40
242 120 12 10 9 106 25 9 12 70
243 39 12 10 13 145 7 22 25 170
244 48 12 10 3 70 7 6 10 400
245 46 12 10 5 100 7 27 57 560
246 69 12 10 9 168 17 13 17 20
247 39 12 10 9 168 17 10 13 20
248 121 12 10 4 48 7 6 10 100
249 40 12 10 9 209 17 15 18 40
250 69 12 10 9 135 17 2 5 10
251 82 12 10 9 230 17 27 57 40
252 50 12 10 9 380 17 23 53 50
253 121 12 10 10 158 7 13 17 20
254 39 12 10 13 135 7 16 19 40
255 115 7 5 4 302 29 22 25 90
256 127 16 12 16 324 20 16 19 40
257 115 7 5 4 114 29 27 57 40
258 29 12 10 9 393 17 18 22 80
259 60 12 10 7 122 17 19 23 30
260 69 12 10 4 51 7 9 12 540
261 60 12 10 9 243 17 20 24 80
262 69 12 10 9 152 17 6 10 10
263 36 12 10 4 84 7 22 25 890
264 128 12 10 9 434 17 22 25 220
265 39 12 10 9 137 17 12 16 10
266 82 12 10 9 202 17 26 54 40
267 91 23 13 14 555 16 12 16 120
268 121 16 12 9 100 26 12 16 30
269 25 7 5 4 94 29 27 57 10
270 118 13 11 12 373 22 16 19 60
271 39 12 10 13 149 7 1 4 400
272 121 12 10 7 158 7 11 15 200
273 60 12 10 9 243 17 16 19 80
274 60 12 10 9 253 17 8 11 50
275 60 12 10 9 98 25 17 20 30
276 115 7 5 4 155 29 18 22 30
277 72 12 10 10 243 7 15 18 140
278 39 12 10 13 111 7 22 25 30
279 22 12 10 9 667 17 10 13 350
280 39 12 10 9 89 25 19 23 30
281 63 12 10 9 542 17 18 22 90
282 99 12 10 10 81 7 17 23 70
283 39 12 10 13 145 7 16 19 70
284 36 12 10 4 86 7 22 25 1260
285 36 12 10 4 83 7 27 57 1450
286 38 12 10 10 131 7 3 9 80
287 122 16 12 9 390 21 18 22 80
288 39 12 10 9 149 17 9 12 10
289 22 12 10 9 636 17 5 9 340
290 57 12 10 5 153 7 22 25 190
291 36 12 10 4 60 7 27 57 210
292 121 12 10 9 155 17 5 9 20
293 63 12 10 9 421 17 15 18 70
294 39 12 10 9 168 17 15 18 20
295 4 12 10 11 305 7 11 15 170
296 39 12 10 10 132 7 2 5 10
297 120 12 10 9 102 25 19 23 70
298 36 12 10 13 188 7 19 23 2520
299 67 12 10 9 317 17 10 16 90
300 120 12 10 9 106 25 23 26 70
301 121 16 12 9 105 26 19 23 30
302 69 12 10 9 152 17 15 18 20
303 59 12 10 11 305 7 20 24 200
304 69 12 10 13 234 7 8 11 90
305 39 12 10 13 153 7 2 5 40
306 36 12 10 4 65 7 15 18 980
307 123 12 10 11 568 7 5 8 520
308 69 12 10 11 137 7 9 12 20
309 39 16 12 9 169 21 18 22 10
310 69 12 10 10 100 7 27 57 20
311 36 12 10 7 153 7 18 22 1700
312 22 12 10 9 707 17 9 12 320
313 44 12 10 11 397 7 25 53 400
314 60 12 10 9 98 25 8 11 30
315 121 12 10 10 945 7 20 24 100
316 39 12 10 13 85 7 27 57 40
317 118 13 11 12 373 22 15 18 60
318 118 13 11 14 364 10 6 10 50
319 48 7 5 4 113 29 20 24 20
320 69 12 10 9 184 17 11 15 20
321 39 12 10 9 181 17 9 12 70
322 39 12 10 9 181 17 6 10 70
323 129 16 11 10 566 11 27 57 390
324 77 8 6 5 84 8 26 55 20
325 69 16 12 9 193 21 13 17 20
326 77 12 10 9 268 17 19 23 40
327 59 12 10 4 40 7 5 9 410
328 34 7 5 4 91 29 16 16 20
329 39 16 12 9 169 21 6 10 10
330 60 12 10 7 122 17 12 16 30
331 64 12 10 9 387 17 18 22 70
332 118 13 11 14 364 10 15 18 50
333 69 16 12 9 187 21 25 53 10
334 22 12 10 9 706 17 6 10 330
335 39 12 10 13 101 7 22 25 60
336 115 7 5 4 227 29 20 24 30
337 39 12 10 9 181 17 8 11 110
338 29 12 10 9 393 17 11 15 80
339 39 12 10 9 118 7 2 5 30
340 115 7 5 4 199 29 18 22 30
341 69 12 10 9 194 17 8 11 50
342 39 16 12 9 174 21 23 26 20
343 90 12 10 9 300 17 12 18 80
344 121 12 10 7 64 25 10 13 30
345 121 12 10 9 138 17 16 19 10
346 120 12 10 9 102 25 11 15 60
347 124 12 10 13 378 7 27 57 90
348 36 12 10 13 190 7 15 18 210
349 39 12 10 9 134 17 13 17 10
350 69 12 10 10 100 7 23 26 20
351 36 12 10 4 44 7 16 19 900
352 39 12 10 13 111 7 6 10 70
353 91 23 13 14 509 16 18 22 100
354 69 12 10 4 47 7 5 9 60
355 69 12 10 9 135 17 5 9 10
356 33 12 10 9 375 17 18 18 70
357 115 7 5 4 309 29 18 22 50
358 69 12 10 9 137 17 22 25 10
359 39 12 10 13 132 7 9 12 40
360 13 12 10 9 321 17 11 15 280
361 69 12 10 9 132 17 18 22 10
362 114 11 9 10 214 37 16 19 1720
363 115 7 5 4 217 29 19 23 30
364 39 12 10 9 89 25 20 24 30
365 13 12 10 9 317 17 6 10 280
366 39 12 10 9 160 17 16 19 20
367 40 12 10 10 126 7 15 18 40
368 69 19 12 7 200 2 25 53 10
369 39 12 10 2 45 7 22 25 120
370 127 16 12 16 294 21 26 54 40
371 36 12 10 4 85 7 8 11 1050
372 39 12 10 10 132 7 5 9 10
373 115 7 5 4 411 29 22 25 50
374 63 12 10 9 492 17 6 10 90
375 39 12 10 9 168 17 6 10 20
376 39 12 10 13 149 7 23 26 170
377 40 12 10 11 128 7 18 22 120
378 76 12 10 4 78 7 10 13 900
379 99 12 10 4 29 7 17 23 130
380 31 12 10 5 302 7 15 15 330
381 63 12 10 9 542 17 11 15 90
382 39 12 10 9 110 25 22 25 40
383 121 12 10 4 85 7 17 20 500
384 36 12 10 4 64 7 27 57 630
385 77 7 5 4 96 29 15 18 20
386 39 12 10 13 111 7 15 18 30
387 115 7 5 4 169 29 20 24 20
388 36 12 10 4 79 7 18 22 1600
389 121 12 10 4 57 7 3 6 220
390 59 12 10 4 45 7 16 19 130
391 90 12 10 9 208 17 25 57 60
392 69 12 10 4 50 7 2 5 450
393 101 13 11 13 330 22 27 57 110
394 114 11 9 10 230 37 19 23 1850
395 39 12 10 9 526 7 6 10 680
396 120 12 10 9 106 25 22 25 70
397 39 12 10 13 173 7 16 19 50
398 39 12 10 9 137 17 11 15 10
399 111 12 10 9 81 25 20 24 30
400 80 12 10 9 146 17 16 22 40
401 74 7 5 4 110 29 19 23 30
402 39 12 10 9 149 17 2 5 10
403 40 12 10 11 273 7 5 9 130
404 39 12 10 9 149 17 12 16 10
405 122 12 10 3 92 7 4 8 330
406 12 12 10 4 36 7 11 17 240
407 120 12 10 9 106 25 5 9 70
408 22 12 10 9 646 17 19 23 330
409 72 12 10 7 145 7 19 23 480
410 121 16 12 9 182 21 5 9 30
411 39 12 10 10 132 7 26 54 10
412 39 12 10 10 132 7 3 6 420
413 117 12 10 5 458 7 4 4 9200
414 123 12 10 11 500 7 15 17 400
415 38 12 10 10 131 7 3 9 80
416 31 12 10 3 135 7 12 18 3100
417 22 12 10 9 706 17 13 17 330
418 123 12 10 11 624 7 5 8 500
419 120 12 10 9 102 25 22 25 60
420 121 16 12 9 157 21 16 19 10
421 79 12 10 10 186 7 25 53 210
422 121 12 10 10 105 7 4 8 20
423 91 23 13 14 509 16 11 15 100
424 64 12 10 9 387 17 10 13 70
425 22 12 10 7 631 17 6 10 380
426 121 16 12 9 157 21 5 9 10
427 39 12 10 13 111 7 2 5 30
428 36 12 10 4 63 7 20 24 630
429 39 12 10 11 143 7 4 8 40
430 36 12 10 4 80 7 8 11 1180
431 21 16 12 10 331 21 25 53 140
432 130 22 11 6 616 27 19 23 410
433 47 13 11 9 309 15 10 11 100
434 120 12 10 9 102 25 16 19 60
435 120 12 10 9 102 25 20 24 60
436 39 16 12 9 174 21 18 22 20
437 60 12 10 9 98 25 10 13 30
438 69 12 10 13 155 7 25 53 20
439 39 12 10 4 59 7 9 12 220
440 39 12 10 13 132 7 19 23 40
441 79 12 10 7 135 7 8 11 760
442 38 12 10 10 131 7 13 19 80
443 46 12 10 11 254 7 18 22 340
444 60 12 10 9 204 17 13 17 80
445 69 12 10 11 220 7 26 54 120
446 123 12 10 11 680 7 8 10 400
447 46 12 10 11 156 7 11 15 210
448 39 12 10 13 149 7 18 22 170
449 32 16 12 9 162 21 13 17 20
450 40 12 10 9 297 17 6 10 90
451 39 12 10 9 137 17 18 22 10
452 121 12 10 9 139 17 17 20 20
453 69 12 10 13 152 7 4 8 30
454 39 12 10 9 130 17 2 5 10
455 40 12 10 9 88 25 17 20 40
456 121 16 12 9 105 26 15 18 30
457 41 12 10 9 251 17 17 23 120
458 88 16 12 7 131 21 27 57 10
459 59 12 10 2 21 31 19 23 3700
460 24 12 10 13 190 7 26 54 310
461 97 17 10 11 527 12 2 8 100
462 108 12 10 13 143 7 27 57 160
463 60 12 10 9 243 17 8 11 80
464 8 13 9 12 369 36 15 15 130
465 101 13 11 13 330 22 23 26 110
466 118 13 11 12 373 22 19 23 60
467 115 7 5 4 153 29 27 57 20
468 120 12 10 9 106 25 24 27 70
469 59 12 10 11 289 7 9 12 140
470 36 12 10 10 221 7 11 15 2520
471 69 12 10 9 160 17 8 11 20
472 69 12 10 9 131 17 5 9 10
473 39 12 10 10 132 7 22 25 10
474 123 12 10 11 624 7 5 8 500
475 121 12 10 10 945 7 18 22 100
476 39 12 10 13 145 7 1 4 70
477 40 12 10 9 297 17 18 22 90
478 81 12 10 9 136 17 17 23 10
479 36 12 10 13 209 7 12 16 880
480 39 12 10 9 181 17 13 17 70
481 39 12 10 4 61 7 2 5 370
482 88 16 12 7 125 21 2 5 10
483 39 12 10 9 70 25 13 17 10
484 121 24 12 9 338 1 8 11 20
485 77 12 10 9 229 17 12 16 30
486 115 7 5 4 210 29 19 23 30
487 13 12 10 9 317 17 15 18 280
488 47 13 11 9 309 15 17 18 100
489 72 12 10 7 145 7 15 18 540
490 27 12 10 10 155 7 16 19 60
491 52 12 10 7 90 7 15 18 200
492 24 12 10 10 149 7 16 19 2520
493 29 12 10 9 393 17 19 23 80
494 32 24 12 9 291 1 15 18 20
495 36 12 10 13 198 7 9 12 2520
496 121 16 12 9 182 21 23 26 30
497 121 12 10 3 36 7 18 22 60
498 69 12 10 9 140 17 2 5 10
499 115 7 5 4 154 29 19 23 20
500 40 12 10 9 247 17 27 57 50
501 120 12 10 9 102 25 18 22 70
502 82 12 10 9 183 17 18 22 50
503 121 12 10 10 140 7 5 9 30
504 47 13 11 9 308 15 6 8 90
505 36 12 10 13 176 7 12 16 170
506 39 12 10 3 148 7 23 26 220
507 39 12 10 10 132 7 19 23 10
508 92 17 10 13 830 23 22 25 120
509 63 12 10 9 492 17 13 17 90
510 39 12 10 9 137 17 5 9 10
511 38 12 10 10 131 7 6 12 80
512 120 12 10 9 102 25 22 25 60
513 111 12 10 9 81 25 19 23 30
514 47 13 11 9 336 15 18 19 170
515 90 12 10 9 196 17 9 15 60
516 40 12 10 9 247 17 23 26 50
517 70 12 9 11 701 24 25 53 1080
518 36 12 10 4 74 7 22 25 410
519 123 12 10 11 680 7 19 22 400
520 39 12 10 9 181 17 19 23 70
521 39 12 10 9 89 25 2 5 30
522 79 12 10 11 291 7 5 9 320
523 33 12 10 6 857 7 18 18 210
524 83 12 10 11 333 7 27 57 380
525 69 12 10 10 96 7 2 5 20
526 69 12 10 9 145 17 15 18 10
527 36 12 10 10 231 7 8 11 1980
528 115 12 10 9 422 17 27 57 60
529 40 12 10 9 88 25 22 25 40
530 39 12 10 13 145 7 8 11 70
531 36 12 10 4 94 7 15 18 1800
532 27 12 10 10 214 7 23 26 140
533 40 12 10 3 74 7 5 9 150
534 69 12 10 9 149 17 13 17 20
535 1 19 12 7 210 2 19 23 110
536 36 12 10 4 64 7 8 11 440
537 101 13 11 13 318 22 9 12 110
538 72 12 10 4 90 7 22 25 1900
539 39 12 10 10 132 7 1 4 10
540 39 12 10 13 149 7 16 19 200
541 69 12 10 11 137 7 12 16 20
542 36 12 10 13 209 7 19 23 2640
543 90 12 10 9 207 17 9 15 60
544 13 12 10 9 321 17 13 17 280
545 77 12 10 9 205 17 22 25 30
546 36 12 10 4 63 7 16 19 620
547 121 12 10 4 33 7 13 17 40
548 44 12 10 3 33 7 8 11 350
549 36 12 10 4 65 7 13 17 460
550 39 16 12 9 175 21 12 16 20
551 69 12 10 9 184 17 2 5 20
552 45 16 12 9 351 21 9 12 170
553 47 13 11 9 308 15 8 9 90
554 118 13 9 12 345 38 16 19 50
555 25 7 5 4 94 29 22 22 10
556 36 12 10 4 63 7 16 19 630
557 20 12 10 9 357 17 12 16 370
558 36 12 10 4 63 7 13 17 620
559 61 12 10 9 159 17 9 12 30
560 40 16 12 7 173 21 12 16 130
561 121 12 10 10 83 7 18 22 120
562 39 12 10 9 66 25 9 12 10
563 36 12 10 13 176 7 19 23 170
564 113 13 12 13 344 9 16 19 330
565 36 12 10 4 65 7 13 17 630
566 39 12 10 13 156 7 16 19 60
567 59 12 10 4 42 7 8 11 80
568 69 12 10 9 184 17 8 11 20
569 59 12 10 11 259 7 5 9 220
570 39 12 10 13 124 7 16 19 30
571 36 12 10 4 63 7 19 23 1040
572 120 12 10 9 115 25 23 26 70
573 63 12 10 9 542 17 10 13 90
574 36 12 10 10 162 7 9 12 1980
575 121 12 10 13 135 7 2 5 160
576 122 12 10 7 196 17 20 24 60
577 22 12 10 7 631 17 15 18 380
578 36 12 10 4 86 7 16 19 1050
579 22 12 10 9 690 17 12 16 320
580 121 12 10 9 147 17 17 20 20
581 69 12 10 9 140 17 9 12 10
582 24 12 10 4 54 7 9 12 600
583 127 24 12 14 367 1 23 26 60
584 39 12 10 9 136 17 20 24 10
585 43 12 10 11 306 7 12 16 230
586 129 22 14 8 854 18 27 57 1440
587 69 12 10 9 149 17 22 25 20
588 39 12 10 9 181 17 12 16 110
589 40 12 10 3 76 7 16 19 220
590 121 12 10 9 143 17 12 16 20
591 101 13 11 13 330 22 22 25 110
592 69 12 10 9 133 17 11 15 10
593 36 12 10 4 88 7 16 19 990
594 84 12 10 9 148 17 23 24 100
595 27 12 10 10 214 7 27 57 140
596 64 12 10 9 387 17 11 15 70
597 36 12 10 13 190 7 22 25 2520
598 39 16 12 9 175 21 8 11 20
599 90 12 10 9 184 17 19 25 60
600 39 12 10 13 132 7 2 5 50
601 24 12 10 4 57 7 2 5 560
602 121 12 10 4 41 7 27 57 40
603 115 7 5 4 114 29 24 27 40
604 39 12 10 13 85 7 9 12 40
605 118 13 9 12 345 38 5 9 50
606 121 12 10 3 51 7 6 10 270
607 59 12 10 9 193 17 12 16 40
608 36 12 10 4 69 7 15 18 970
609 36 12 10 13 206 7 22 25 1050
610 39 12 10 13 149 7 2 5 170
611 123 12 10 11 616 7 53 57 430
612 99 12 10 4 25 7 24 54 90
613 69 12 10 9 170 17 8 11 30
614 36 12 10 4 87 7 16 19 1940
615 69 12 10 9 131 17 13 17 10
616 69 12 10 9 157 17 5 9 10
617 57 12 10 11 352 7 22 25 200
618 39 12 10 4 51 7 20 24 100
619 120 12 10 9 115 25 9 12 70
620 29 12 10 9 339 17 19 23 70
621 39 12 10 13 124 7 23 26 30
622 39 12 10 7 108 7 6 10 540
623 36 12 10 10 139 7 15 18 1890
624 46 12 10 3 70 7 18 22 1240
625 36 12 10 7 153 7 16 19 1800
626 39 12 10 13 200 7 13 17 90
627 43 12 10 11 312 7 23 26 3380
628 36 12 10 10 139 7 23 26 1890
629 82 12 10 9 192 17 8 11 40
630 69 12 10 9 132 17 11 15 10
631 47 12 10 9 392 17 25 26 440
632 36 12 10 4 60 7 16 19 630
633 39 12 10 4 53 7 20 24 70
634 67 12 10 9 297 17 3 9 80
635 39 16 12 9 178 21 20 24 20
636 121 16 12 9 157 21 22 25 10
637 48 12 10 3 26 7 13 17 20
638 24 12 10 10 130 7 20 24 1440
639 69 12 10 13 236 7 8 11 100
640 69 12 10 9 145 17 18 22 10
641 121 16 12 9 157 21 8 11 10
642 25 12 10 11 678 7 27 57 90
643 36 12 10 13 205 7 19 23 2310
644 22 12 10 9 671 17 23 26 310
645 50 12 10 9 726 17 12 18 70
646 69 12 10 9 157 17 26 54 10
647 47 13 11 9 308 15 22 23 90
648 6 12 10 9 162 17 16 19 40
649 39 12 10 13 149 7 4 8 70
650 28 12 10 7 68 7 6 10 2030
651 72 12 10 10 207 7 19 23 690
652 22 12 10 9 690 17 19 23 320
653 40 12 10 11 128 7 10 13 120
654 27 12 10 10 217 7 27 57 140
655 114 11 9 10 230 37 12 16 1850
656 61 12 10 9 162 17 22 25 30
657 121 12 10 9 143 17 19 23 20
658 1 19 12 7 210 2 12 16 110
659 115 7 5 4 108 29 19 23 20
660 39 16 12 9 175 21 1 4 20
661 36 12 10 4 64 7 13 17 630
662 121 16 12 9 182 21 10 13 30
663 118 13 9 12 345 38 23 26 50
664 69 12 10 13 155 7 4 8 20
665 39 12 10 9 89 25 3 6 30
666 54 12 10 9 167 17 25 53 30
667 39 12 10 13 111 7 10 13 30
668 116 12 8 7 890 32 12 16 160
669 39 12 10 7 119 7 11 15 540
670 39 16 12 9 193 21 22 25 10
671 13 12 10 9 321 17 6 10 280
672 39 12 10 13 110 7 26 54 20
673 67 12 10 9 317 17 17 23 90
674 40 12 10 9 88 25 8 11 40
675 39 12 10 13 135 7 9 12 40
676 74 16 12 9 704 21 19 23 100
677 39 12 10 9 89 25 26 55 30
678 13 12 10 9 321 17 27 57 280
679 39 12 10 9 181 17 2 5 70
680 33 12 10 11 833 7 25 25 150
681 30 12 10 9 257 17 16 22 110
682 39 12 10 13 149 7 8 11 400
683 22 12 10 9 706 17 15 18 330
684 69 12 10 9 204 17 22 25 60
685 63 12 10 9 393 17 18 22 70
686 39 12 10 11 155 7 16 19 40
687 69 12 10 13 152 7 22 25 30
688 101 13 11 13 318 22 19 23 110
689 38 12 10 7 91 7 17 23 540
690 39 12 10 9 66 25 27 57 10
