nbCamions 996
Id_truck Arrival_time Length Width Height Max_weight Cost
129 55 135 25 30 25000 1500
130 18 135 25 29 25000 1500
131 63 135 25 29 25000 1500
132 8 135 25 30 25000 1500
133 56 135 25 29 25000 1500
134 55 135 25 30 25000 1500
135 28 135 25 30 24000 1500
136 29 135 25 30 25000 1500
137 55 135 25 29 24000 1500
138 28 135 25 29 24000 1500
139 21 135 25 28 25000 1500
140 15 135 25 30 25000 1500
141 28 135 25 30 25000 1500
142 28 135 25 30 25000 1500
143 57 135 25 30 25000 1500
144 60 135 25 29 24000 1500
145 57 135 25 30 25000 1500
146 55 135 25 30 25000 1500
147 55 135 25 29 24000 1500
148 20 135 25 30 25000 1500
149 29 135 25 29 24000 1500
150 18 135 25 29 24000 1500
151 29 135 25 30 25000 1500
152 63 135 25 30 24000 1500
153 15 135 25 28 25000 1500
154 22 135 25 30 25000 1500
155 55 135 25 30 24000 1500
156 12 135 25 30 25000 1500
157 22 135 25 30 25000 1500
158 13 135 25 29 24000 1500
159 61 135 25 30 25000 1500
160 22 135 25 30 25000 1500
161 25 135 25 29 25000 1500
162 56 135 25 29 24000 1500
163 28 135 25 29 24000 1500
164 64 135 25 30 25000 1500
165 22 135 25 30 25000 1500
166 64 135 25 29 24000 1500
167 57 135 25 30 25000 1500
168 11 135 25 29 25000 1500
169 57 135 25 29 24000 1500
170 28 135 25 30 25000 1500
171 22 135 25 28 25000 1500
172 54 135 25 30 25000 1500
173 15 135 25 30 24000 1500
174 15 135 25 30 25000 1500
175 54 135 25 30 25000 1500
176 13 135 25 30 25000 1500
177 53 135 25 30 25000 1500
178 53 135 25 30 25000 1500
179 63 135 25 29 24000 1500
180 62 135 25 30 25000 1500
181 62 135 25 30 25000 1500
182 27 135 25 30 25000 1500
183 27 135 25 30 25000 1500
184 60 135 25 29 24000 1500
185 27 135 25 30 25000 1500
186 25 135 25 30 25000 1500
187 62 135 25 29 24000 1500
188 19 135 25 30 25000 1500
189 62 135 25 30 25000 1500
190 29 135 25 30 24000 1500
191 13 135 25 28 25000 1500
192 64 135 25 29 24000 1500
193 55 135 25 29 24000 1500
194 61 135 25 29 25000 1500
195 21 135 25 30 25000 1500
196 60 135 25 30 25000 1500
197 67 135 25 30 25000 1500
198 54 135 25 29 25000 1500
199 53 135 25 29 24000 1500
200 55 135 25 30 25000 1500
201 12 135 25 30 25000 1500
202 13 135 25 28 25000 1500
203 18 135 25 28 25000 1500
204 18 135 25 28 25000 1500
205 60 135 25 30 24000 1500
206 63 135 25 30 25000 1500
207 26 135 25 29 24000 1500
208 57 135 25 28 25000 1500
209 60 135 25 30 25000 1500
210 67 135 25 30 25000 1500
211 67 135 25 29 24000 1500
212 61 135 25 29 24000 1500
213 22 135 25 30 25000 1500
214 25 135 25 29 25000 1500
215 62 135 25 30 24000 1500
216 64 135 25 28 25000 1500
217 18 135 25 30 25000 1500
218 25 135 25 29 24000 1500
219 20 135 25 30 24000 1500
220 20 135 25 29 24000 1500
221 29 135 25 30 25000 1500
222 11 135 25 30 25000 1500
223 60 135 25 29 25000 1500
224 11 135 25 30 25000 1500
225 27 135 25 30 25000 1500
226 11 135 25 29 24000 1500
227 28 135 25 28 25000 1500
228 63 135 25 29 24000 1500
229 53 135 25 30 25000 1500
230 55 135 25 29 24000 1500
231 21 135 25 29 25000 1500
232 15 135 25 29 24000 1500
233 60 135 25 29 24000 1500
234 63 135 25 29 24000 1500
235 60 135 25 29 24000 1500
236 54 135 25 28 25000 1500
237 8 135 25 30 25000 1500
238 67 135 25 30 25000 1500
239 18 135 25 30 25000 1500
240 53 135 25 29 24000 1500
241 19 135 25 30 25000 1500
242 29 135 25 29 27000 1500
243 19 135 25 30 25000 1500
244 29 135 25 29 27000 1500
245 67 135 25 30 25000 1500
246 64 135 25 30 24000 1500
247 28 135 25 30 25000 1500
248 60 135 25 30 24000 1500
249 26 135 25 28 25000 1500
250 60 135 25 30 24000 1500
251 20 135 25 29 24000 1500
252 53 135 25 29 25000 1500
253 18 135 25 29 24000 1500
254 54 135 25 29 24000 1500
255 67 135 25 30 25000 1500
256 18 135 25 30 25000 1500
257 22 135 25 30 25000 1500
258 8 135 25 28 25000 1500
259 20 135 25 30 25000 1500
260 12 135 25 30 25000 1500
261 12 135 25 30 25000 1500
262 55 135 25 29 24000 1500
263 55 135 25 29 24000 1500
264 22 135 25 30 25000 1500
265 8 135 25 29 25000 1500
266 12 135 25 28 25000 1500
267 18 135 25 30 25000 1500
268 63 135 25 29 24000 1500
269 55 135 25 29 24000 1500
270 18 135 25 30 25000 1500
271 62 135 25 30 24000 1500
272 25 135 25 30 25000 1500
273 20 135 25 29 25000 1500
274 56 135 25 29 24000 1500
275 27 135 25 30 25000 1500
276 57 135 25 30 25000 1500
277 27 135 25 30 25000 1500
278 27 135 25 30 25000 1500
279 61 135 25 30 24000 1500
280 57 135 25 29 24000 1500
281 53 135 25 29 25000 1500
282 29 135 25 28 25000 1500
283 11 135 25 30 25000 1500
284 56 135 25 30 25000 1500
285 55 135 25 30 25000 1500
286 13 135 25 29 24000 1500
287 22 135 25 29 24000 1500
288 28 135 25 29 24000 1500
289 67 135 25 30 24000 1500
290 26 135 25 30 25000 1500
291 63 135 25 30 25000 1500
292 13 135 25 30 25000 1500
293 11 135 25 30 25000 1500
294 21 135 25 29 24000 1500
295 60 135 25 30 25000 1500
296 15 135 25 29 25000 1500
297 22 135 25 30 25000 1500
298 56 135 25 30 25000 1500
299 56 135 25 30 25000 1500
300 18 135 25 29 25000 1500
301 64 135 25 29 25000 1500
302 53 135 25 30 25000 1500
303 11 135 25 28 25000 1500
304 55 135 25 30 25000 1500
305 11 135 25 28 25000 1500
306 55 135 25 30 25000 1500
307 55 135 25 30 25000 1500
308 26 135 25 29 24000 1500
309 26 135 25 29 24000 1500
310 20 135 25 29 24000 1500
311 56 135 25 30 25000 1500
312 19 135 25 30 24000 1500
313 67 135 25 28 25000 1500
314 67 135 25 28 25000 1500
315 62 135 25 29 24000 1500
316 20 135 25 30 24000 1500
317 11 135 25 30 25000 1500
318 21 135 25 30 25000 1500
319 19 135 25 30 25000 1500
320 27 135 25 30 25000 1500
321 27 135 25 30 25000 1500
322 28 135 25 29 25000 1500
323 12 135 25 28 25000 1500
324 19 135 25 29 25000 1500
325 28 135 25 30 25000 1500
326 22 135 25 30 25000 1500
327 53 135 25 29 24000 1500
328 55 135 25 30 25000 1500
329 60 135 25 30 25000 1500
330 63 135 25 30 25000 1500
331 25 135 25 30 24000 1500
332 26 135 25 29 24000 1500
333 25 135 25 29 24000 1500
334 60 135 25 29 25000 1500
335 67 135 25 29 25000 1500
336 13 135 25 29 24000 1500
337 25 135 25 30 24000 1500
338 20 135 25 29 24000 1500
339 54 135 25 30 25000 1500
340 63 135 25 29 25000 1500
341 25 135 25 30 24000 1500
342 20 135 25 29 24000 1500
343 64 135 25 30 25000 1500
344 55 135 25 29 25000 1500
345 62 135 25 30 25000 1500
346 25 135 25 30 24000 1500
347 18 135 25 30 25000 1500
348 60 135 25 30 25000 1500
349 60 135 25 29 24000 1500
350 57 135 25 30 25000 1500
351 53 135 25 30 25000 1500
352 27 135 25 30 25000 1500
353 55 135 25 30 25000 1500
354 60 135 25 30 25000 1500
355 53 135 25 30 25000 1500
356 21 135 25 30 25000 1500
357 28 135 25 29 24000 1500
358 61 135 25 29 24000 1500
359 12 135 25 30 24000 1500
360 63 135 25 28 25000 1500
361 62 135 25 28 25000 1500
362 53 135 25 29 25000 1500
363 28 135 25 29 25000 1500
364 25 135 25 29 24000 1500
365 55 135 25 30 25000 1500
366 54 135 25 29 24000 1500
367 26 135 25 30 25000 1500
368 67 135 25 29 24000 1500
369 54 135 25 30 25000 1500
370 54 135 25 30 24000 1500
371 19 135 25 29 24000 1500
372 54 135 25 29 25000 1500
373 56 135 25 30 25000 1500
374 56 135 25 30 25000 1500
375 63 135 25 30 25000 1500
376 19 135 25 31 28000 1500
377 22 135 25 30 25000 1500
378 21 135 25 30 25000 1500
379 56 135 25 30 25000 1500
380 62 135 25 29 25000 1500
381 57 135 25 30 25000 1500
382 56 135 25 29 24000 1500
383 57 135 25 30 25000 1500
384 64 135 25 30 25000 1500
385 21 135 25 30 25000 1500
386 21 135 25 30 25000 1500
387 13 135 25 30 25000 1500
388 18 135 25 29 24000 1500
389 12 135 25 30 25000 1500
390 12 135 25 30 25000 1500
391 62 135 25 30 25000 1500
392 25 135 25 29 25000 1500
393 57 135 25 30 25000 1500
394 13 135 25 30 25000 1500
395 15 135 25 30 25000 1500
396 25 135 25 29 24000 1500
397 12 135 25 29 25000 1500
398 56 135 25 30 25000 1500
399 15 135 25 30 25000 1500
400 11 135 25 29 25000 1500
401 21 135 25 29 24000 1500
402 25 135 25 30 25000 1500
403 55 135 25 30 24000 1500
404 12 135 25 29 25000 1500
405 61 135 25 28 25000 1500
406 57 135 25 31 28000 1500
407 28 135 25 30 25000 1500
408 57 135 25 30 25000 1500
409 29 135 25 30 25000 1500
410 62 135 25 28 25000 1500
411 60 135 25 30 25000 1500
412 26 135 25 29 25000 1500
413 19 135 25 29 25000 1500
414 29 135 25 29 25000 1500
415 15 135 25 29 24000 1500
416 57 135 25 29 24000 1500
417 56 135 25 30 25000 1500
418 57 135 25 30 25000 1500
419 54 135 25 29 24000 1500
420 57 135 25 30 24000 1500
421 21 135 25 29 25000 1500
422 22 135 25 29 24000 1500
423 21 135 25 30 24000 1500
424 63 135 25 29 25000 1500
425 53 135 25 30 25000 1500
426 53 135 25 30 25000 1500
427 57 135 25 30 24000 1500
428 64 135 25 28 25000 1500
429 54 135 25 29 24000 1500
430 21 135 25 30 25000 1500
431 19 135 25 30 25000 1500
432 56 135 25 29 24000 1500
433 26 135 25 30 25000 1500
434 19 135 25 29 24000 1500
435 21 135 25 30 25000 1500
436 21 135 25 30 25000 1500
437 27 135 25 30 25000 1500
438 12 135 25 29 24000 1500
439 27 135 25 29 24000 1500
440 25 135 25 29 24000 1500
441 27 135 25 29 24000 1500
442 56 135 25 30 25000 1500
443 63 135 25 30 25000 1500
444 55 135 25 30 25000 1500
445 55 135 25 30 25000 1500
446 27 135 25 30 25000 1500
447 54 135 25 29 24000 1500
448 62 135 25 30 25000 1500
449 12 135 25 29 24000 1500
450 12 135 25 30 25000 1500
451 22 135 25 30 24000 1500
452 25 135 25 30 25000 1500
453 27 135 25 30 25000 1500
454 25 135 25 30 25000 1500
455 25 135 25 29 24000 1500
456 26 135 25 30 25000 1500
457 53 135 25 30 24000 1500
458 25 135 25 30 25000 1500
459 26 135 25 29 24000 1500
460 53 135 25 30 24000 1500
461 54 135 25 31 28000 1500
462 13 135 25 29 25000 1500
463 60 135 25 29 24000 1500
464 53 135 25 30 24000 1500
465 20 135 25 30 25000 1500
466 11 135 25 30 25000 1500
467 62 135 25 29 25000 1500
468 21 135 25 30 25000 1500
469 56 135 25 29 24000 1500
470 67 135 25 29 24000 1500
471 27 135 25 30 25000 1500
472 67 135 25 30 25000 1500
473 20 135 25 30 25000 1500
474 61 135 25 29 25000 1500
475 60 135 25 30 24000 1500
476 26 135 25 30 25000 1500
477 15 135 25 30 24000 1500
478 53 135 25 29 24000 1500
479 15 135 25 29 27000 1500
480 15 135 25 29 27000 1500
481 60 135 25 29 24000 1500
482 27 135 25 30 25000 1500
483 54 135 25 30 24000 1500
484 13 135 25 28 25000 1500
485 54 135 25 30 25000 1500
486 56 135 25 30 25000 1500
487 20 135 25 30 25000 1500
488 27 135 25 29 25000 1500
489 26 135 25 30 25000 1500
490 22 135 25 30 25000 1500
491 25 135 25 30 25000 1500
492 22 135 25 30 25000 1500
493 57 135 25 30 24000 1500
494 13 135 25 29 24000 1500
495 67 135 25 29 25000 1500
496 19 135 25 30 25000 1500
497 29 135 25 28 25000 1500
498 60 135 25 29 25000 1500
499 55 135 25 29 24000 1500
500 22 135 25 30 24000 1500
501 53 135 25 30 25000 1500
502 28 135 25 30 25000 1500
503 18 135 25 29 24000 1500
504 21 135 25 30 25000 1500
505 28 135 25 30 25000 1500
506 15 135 25 28 25000 1500
507 54 135 25 30 25000 1500
508 56 135 25 30 24000 1500
509 63 135 25 30 24000 1500
510 53 135 25 29 24000 1500
511 56 135 25 29 24000 1500
512 20 135 25 30 25000 1500
513 21 135 25 30 25000 1500
514 20 135 25 30 25000 1500
515 18 135 25 29 27000 1500
516 28 135 25 29 25000 1500
517 19 135 25 29 24000 1500
518 64 135 25 29 25000 1500
519 18 135 25 30 25000 1500
520 19 135 25 30 25000 1500
521 28 135 25 29 24000 1500
522 27 135 25 30 25000 1500
523 19 135 25 30 25000 1500
524 64 135 25 29 25000 1500
525 11 135 25 30 25000 1500
526 11 135 25 30 25000 1500
527 67 135 25 29 25000 1500
528 11 135 25 30 25000 1500
529 22 135 25 30 24000 1500
530 27 135 25 29 24000 1500
531 21 135 25 30 25000 1500
532 8 135 25 30 25000 1500
533 63 135 25 29 25000 1500
534 13 135 25 30 24000 1500
535 26 135 25 30 25000 1500
536 26 135 25 29 24000 1500
537 28 135 25 30 25000 1500
538 28 135 25 30 25000 1500
539 28 135 25 30 25000 1500
540 56 135 25 30 24000 1500
541 54 135 25 30 25000 1500
542 29 135 25 29 25000 1500
543 15 135 25 28 25000 1500
544 13 135 25 30 25000 1500
545 54 135 25 30 25000 1500
546 53 135 25 30 25000 1500
547 62 135 25 30 25000 1500
548 18 135 25 29 24000 1500
549 54 135 25 30 25000 1500
550 60 135 25 30 25000 1500
551 64 135 25 30 24000 1500
552 62 135 25 30 25000 1500
553 64 135 25 30 24000 1500
554 21 135 25 29 25000 1500
555 25 135 25 29 24000 1500
556 64 135 25 30 24000 1500
557 61 135 25 30 25000 1500
558 55 135 25 28 25000 1500
559 63 135 25 30 25000 1500
560 22 135 25 30 24000 1500
561 11 135 25 30 25000 1500
562 56 135 25 29 24000 1500
563 26 135 25 31 28000 1500
564 57 135 25 30 25000 1500
565 22 135 25 29 25000 1500
566 18 135 25 30 24000 1500
567 22 135 25 30 25000 1500
568 54 135 25 30 25000 1500
569 56 135 25 31 28000 1500
570 29 135 25 29 24000 1500
571 57 135 25 30 25000 1500
572 64 135 25 30 25000 1500
573 53 135 25 30 25000 1500
574 28 135 25 30 25000 1500
575 61 135 25 30 25000 1500
576 27 135 25 29 25000 1500
577 19 135 25 30 25000 1500
578 53 135 25 30 25000 1500
579 21 135 25 31 28000 1500
580 19 135 25 30 25000 1500
581 7 135 25 30 25000 1500
582 8 135 25 29 25000 1500
583 11 135 25 30 25000 1500
584 60 135 25 29 24000 1500
585 20 135 25 30 25000 1500
586 54 135 25 30 25000 1500
587 22 135 25 29 25000 1500
588 15 135 25 30 25000 1500
589 25 135 25 29 25000 1500
590 22 135 25 29 25000 1500
591 15 135 25 30 25000 1500
592 67 135 25 29 24000 1500
593 57 135 25 28 25000 1500
594 18 135 25 29 25000 1500
595 26 135 25 30 25000 1500
596 53 135 25 29 24000 1500
597 19 135 25 30 25000 1500
598 19 135 25 29 24000 1500
599 63 135 25 30 25000 1500
600 61 135 25 29 24000 1500
601 57 135 25 29 25000 1500
602 63 135 25 30 25000 1500
603 19 135 25 30 25000 1500
604 64 135 25 29 25000 1500
605 61 135 25 30 25000 1500
606 67 135 25 30 25000 1500
607 28 135 25 28 25000 1500
608 60 135 25 29 27000 1500
609 29 135 25 29 25000 1500
610 67 135 25 30 25000 1500
611 61 135 25 30 25000 1500
612 20 135 25 30 25000 1500
613 27 135 25 30 24000 1500
614 29 135 25 29 25000 1500
615 53 135 25 30 25000 1500
616 8 135 25 30 25000 1500
617 64 135 25 29 24000 1500
618 53 135 25 29 27000 1500
619 12 135 25 29 24000 1500
620 61 135 25 29 25000 1500
621 15 135 25 29 25000 1500
622 63 135 25 30 25000 1500
623 8 135 25 30 25000 1500
624 57 135 25 29 24000 1500
625 56 135 25 30 25000 1500
626 21 135 25 29 24000 1500
627 56 135 25 30 25000 1500
628 11 135 25 30 25000 1500
629 26 135 25 30 25000 1500
630 15 135 25 30 25000 1500
631 18 135 25 30 25000 1500
632 57 135 25 29 25000 1500
633 57 135 25 29 25000 1500
634 27 135 25 28 25000 1500
635 61 135 25 29 24000 1500
636 56 135 25 30 25000 1500
637 28 135 25 30 24000 1500
638 18 135 25 30 25000 1500
639 67 135 25 29 25000 1500
640 62 135 25 28 25000 1500
641 61 135 25 30 25000 1500
642 26 135 25 29 24000 1500
643 26 135 25 30 25000 1500
644 29 135 25 30 24000 1500
645 63 135 25 31 28000 1500
646 61 135 25 29 24000 1500
647 57 135 25 29 24000 1500
648 19 135 25 30 24000 1500
649 11 135 25 29 24000 1500
650 63 135 25 30 25000 1500
651 11 135 25 29 25000 1500
652 18 135 25 29 25000 1500
653 12 135 25 29 25000 1500
654 29 135 25 29 24000 1500
655 53 135 25 29 25000 1500
656 29 135 25 30 25000 1500
657 21 135 25 30 24000 1500
658 26 135 25 30 25000 1500
659 28 135 25 31 28000 1500
660 19 135 25 28 25000 1500
661 64 135 25 30 25000 1500
662 29 135 25 30 25000 1500
663 55 135 25 30 25000 1500
664 18 135 25 30 25000 1500
665 25 135 25 29 24000 1500
666 61 135 25 30 25000 1500
667 56 135 25 30 25000 1500
668 21 135 25 29 24000 1500
669 8 135 25 29 25000 1500
670 13 135 25 30 25000 1500
671 55 135 25 30 25000 1500
672 20 135 25 29 25000 1500
673 64 135 25 30 25000 1500
674 63 135 25 30 25000 1500
675 56 135 25 29 25000 1500
676 63 135 25 29 24000 1500
677 53 135 25 30 24000 1500
678 62 135 25 29 24000 1500
679 12 135 25 28 25000 1500
680 27 135 25 29 24000 1500
681 67 135 25 30 25000 1500
682 22 135 25 29 24000 1500
683 28 135 25 29 25000 1500
684 53 135 25 29 24000 1500
685 53 135 25 30 25000 1500
686 67 135 25 29 27000 1500
687 53 135 25 30 25000 1500
688 61 135 25 30 25000 1500
689 54 135 25 30 24000 1500
690 67 135 25 29 24000 1500
691 61 135 25 29 24000 1500
692 53 135 25 30 25000 1500
693 53 135 25 29 24000 1500
694 63 135 25 29 24000 1500
695 20 135 25 30 25000 1500
696 62 135 25 30 25000 1500
697 20 135 25 30 25000 1500
698 53 135 25 30 25000 1500
699 20 135 25 30 25000 1500
700 22 135 25 29 24000 1500
701 57 135 25 30 24000 1500
702 56 135 25 28 25000 1500
703 56 135 25 29 24000 1500
704 25 135 25 29 25000 1500
705 21 135 25 30 25000 1500
706 21 135 25 30 25000 1500
707 21 135 25 30 25000 1500
708 54 135 25 30 25000 1500
709 25 135 25 30 25000 1500
710 29 135 25 29 25000 1500
711 22 135 25 28 25000 1500
712 15 135 25 30 25000 1500
713 63 135 25 30 25000 1500
714 15 135 25 30 25000 1500
715 54 135 25 30 25000 1500
716 29 135 25 30 24000 1500
717 53 135 25 29 24000 1500
718 15 135 25 30 25000 1500
719 64 135 25 29 25000 1500
720 15 135 25 30 25000 1500
721 27 135 25 30 25000 1500
722 29 135 25 30 25000 1500
723 11 135 25 29 24000 1500
724 21 135 25 29 25000 1500
725 25 135 25 28 25000 1500
726 25 135 25 28 25000 1500
727 61 135 25 30 24000 1500
728 13 135 25 30 24000 1500
729 20 135 25 28 25000 1500
730 61 135 25 30 25000 1500
731 55 135 25 29 25000 1500
732 27 135 25 29 24000 1500
733 27 135 25 28 25000 1500
734 64 135 25 29 24000 1500
735 56 135 25 29 25000 1500
736 29 135 25 30 25000 1500
737 29 135 25 30 24000 1500
738 18 135 25 30 25000 1500
739 60 135 25 30 25000 1500
740 8 135 25 28 25000 1500
741 13 135 25 30 25000 1500
742 13 135 25 30 25000 1500
743 62 135 25 29 25000 1500
744 13 135 25 30 25000 1500
745 67 135 25 29 24000 1500
746 12 135 25 29 24000 1500
747 55 135 25 28 25000 1500
748 67 135 25 29 24000 1500
749 63 135 25 30 25000 1500
750 15 135 25 30 25000 1500
751 56 135 25 30 25000 1500
752 27 135 25 29 24000 1500
753 18 135 25 29 24000 1500
754 20 135 25 28 25000 1500
755 56 135 25 30 25000 1500
756 25 135 25 30 25000 1500
757 21 135 25 28 25000 1500
758 8 135 25 30 25000 1500
759 56 135 25 30 25000 1500
760 29 135 25 29 24000 1500
761 62 135 25 29 24000 1500
762 64 135 25 30 25000 1500
763 29 135 25 29 24000 1500
764 64 135 25 30 25000 1500
765 64 135 25 29 24000 1500
766 19 135 25 29 24000 1500
767 28 135 25 30 25000 1500
768 62 135 25 30 24000 1500
769 20 135 25 30 25000 1500
770 53 135 25 29 25000 1500
771 13 135 25 30 25000 1500
772 61 135 25 30 25000 1500
773 57 135 25 30 25000 1500
774 57 135 25 29 24000 1500
775 20 135 25 30 25000 1500
776 61 135 25 29 24000 1500
777 26 135 25 28 25000 1500
778 12 135 25 30 25000 1500
779 18 135 25 30 25000 1500
780 18 135 25 30 25000 1500
781 63 135 25 29 27000 1500
782 18 135 25 30 25000 1500
783 29 135 25 30 25000 1500
784 20 135 25 29 27000 1500
785 29 135 25 30 25000 1500
786 27 135 25 30 25000 1500
787 29 135 25 30 25000 1500
788 18 135 25 30 25000 1500
789 29 135 25 30 25000 1500
790 11 135 25 30 25000 1500
791 27 135 25 30 25000 1500
792 67 135 25 30 24000 1500
793 67 135 25 29 24000 1500
794 62 135 25 30 25000 1500
795 67 135 25 30 24000 1500
796 25 135 25 30 25000 1500
797 56 135 25 29 25000 1500
798 26 135 25 30 25000 1500
799 21 135 25 30 25000 1500
800 28 135 25 29 24000 1500
801 25 135 25 30 25000 1500
802 67 135 25 30 24000 1500
803 28 135 25 29 25000 1500
804 26 135 25 30 25000 1500
805 60 135 25 30 25000 1500
806 64 135 25 30 25000 1500
807 61 135 25 31 28000 1500
808 12 135 25 29 25000 1500
809 54 135 25 29 27000 1500
810 20 135 25 30 25000 1500
811 53 135 25 29 25000 1500
812 54 135 25 29 27000 1500
813 8 135 25 30 25000 1500
814 26 135 25 30 25000 1500
815 60 135 25 30 25000 1500
816 21 135 25 30 25000 1500
817 21 135 25 30 25000 1500
818 60 135 25 29 25000 1500
819 26 135 25 30 25000 1500
820 15 135 25 30 24000 1500
821 62 135 25 29 27000 1500
822 62 135 25 30 25000 1500
823 26 135 25 29 25000 1500
824 25 135 25 30 25000 1500
825 15 135 25 29 24000 1500
826 22 135 25 29 24000 1500
827 21 135 25 30 25000 1500
828 26 135 25 30 24000 1500
829 12 135 25 30 25000 1500
830 64 135 25 30 25000 1500
831 13 135 25 30 25000 1500
832 8 135 25 29 24000 1500
833 55 135 25 30 25000 1500
834 13 135 25 30 25000 1500
835 13 135 25 30 25000 1500
836 15 135 25 29 25000 1500
837 56 135 25 29 24000 1500
838 15 135 25 29 25000 1500
839 19 135 25 30 25000 1500
840 28 135 25 29 24000 1500
841 64 135 25 29 24000 1500
842 29 135 25 28 25000 1500
843 21 135 25 29 25000 1500
844 22 135 25 30 25000 1500
845 27 135 25 29 24000 1500
846 22 135 25 30 25000 1500
847 56 135 25 29 25000 1500
848 67 135 25 30 25000 1500
849 18 135 25 30 25000 1500
850 55 135 25 28 25000 1500
851 60 135 25 29 25000 1500
852 15 135 25 31 28000 1500
853 55 135 25 29 27000 1500
854 18 135 25 30 25000 1500
855 8 135 25 31 28000 1500
856 54 135 25 28 25000 1500
857 55 135 25 30 25000 1500
858 22 135 25 29 25000 1500
859 64 135 25 30 25000 1500
860 63 135 25 29 24000 1500
861 13 135 25 30 25000 1500
862 13 135 25 30 25000 1500
863 28 135 25 29 25000 1500
864 62 135 25 29 24000 1500
865 27 135 25 30 25000 1500
866 29 135 25 30 25000 1500
867 26 135 25 28 25000 1500
868 15 135 25 29 24000 1500
869 12 135 25 30 24000 1500
