nbObjets 1391
Id_item Supplier_code Length Width Height Weight Stackability_code Earliest_arrival_time Latest_arrival_time Inventory_cost
312 23 12 10 9 690 3 24 52 130
313 40 12 10 7 980 3 64 69 140
314 10 12 10 7 754 3 65 65 300
315 31 12 10 3 311 2 56 60 240
316 2 12 10 7 327 2 7 10 1820
317 36 12 10 9 426 3 63 66 800
318 5 12 10 9 453 3 55 58 190
319 16 12 10 6 542 2 13 16 870
320 1 12 10 8 936 1 48 55 90
321 8 12 10 7 919 3 62 65 170
322 26 12 10 9 155 3 10 15 20
323 20 12 10 9 933 3 69 72 330
324 45 12 10 9 537 3 21 24 130
325 22 12 10 9 178 3 48 55 90
326 6 12 10 7 745 3 48 51 90
327 45 12 10 9 537 3 56 59 130
328 20 12 10 9 933 3 52 57 330
329 31 12 10 3 153 2 49 53 120
330 42 12 10 6 588 2 13 16 170
331 8 12 10 7 895 3 58 63 150
332 45 12 10 9 685 3 15 20 440
333 42 12 10 11 773 2 55 58 210
334 45 12 10 9 537 3 10 15 130
335 10 12 10 9 770 3 48 51 340
336 31 12 10 3 143 2 7 11 30
337 1 12 10 7 1031 3 20 48 110
338 8 12 10 7 895 3 48 51 150
339 2 12 10 9 359 3 21 24 180
340 17 12 10 4 109 5 70 73 600
341 8 12 10 7 919 3 50 55 170
342 8 12 10 7 919 3 49 52 170
343 5 12 10 9 453 3 55 58 190
344 13 12 10 2 101 2 69 72 2320
345 7 12 10 7 373 5 9 14 1290
346 2 12 10 11 586 2 9 14 660
347 21 12 10 11 326 2 16 23 270
348 10 12 10 7 754 3 62 62 300
349 13 12 10 2 84 2 69 72 2340
350 29 12 10 8 908 2 49 52 340
351 20 12 10 9 933 3 66 71 330
352 8 12 10 7 895 3 17 17 150
353 2 12 10 11 322 2 56 59 580
354 7 12 10 11 113 5 63 66 750
355 40 12 10 7 987 3 22 48 120
356 27 12 10 9 890 3 48 51 420
357 42 12 10 6 588 2 20 23 170
358 7 12 10 5 255 5 58 63 4380
359 40 12 10 7 987 3 57 62 120
360 10 12 10 9 770 3 65 70 340
361 42 12 10 7 989 3 6 9 230
362 10 12 10 9 838 3 13 16 460
363 20 12 10 9 933 3 57 62 330
364 18 12 10 9 193 3 57 62 50
365 36 12 10 9 426 3 20 23 800
366 1 12 10 8 936 1 62 69 90
367 26 12 10 9 155 3 49 52 20
368 10 12 10 9 967 3 23 49 400
369 31 12 10 5 288 2 56 60 240
370 14 12 10 11 442 2 50 55 750
371 2 12 10 9 359 3 16 21 180
372 13 12 10 6 670 2 55 58 170
373 25 12 10 10 965 3 16 21 210
374 42 12 10 7 990 3 71 76 190
375 20 12 10 9 933 3 8 13 330
376 45 12 10 9 537 3 17 22 130
377 8 12 10 7 895 3 50 55 150
378 2 12 10 3 122 2 49 52 910
379 10 12 10 9 770 3 16 21 340
380 20 12 10 9 933 3 8 8 330
381 25 12 10 10 965 3 51 56 210
382 1 12 10 7 1031 3 23 51 110
383 7 12 10 3 136 5 63 66 2920
384 20 12 10 9 932 3 13 16 310
385 18 12 10 9 193 3 8 13 50
386 44 11 9 8 269 7 55 58 290
387 2 12 10 11 322 2 7 10 580
388 18 12 10 9 168 3 59 64 40
389 20 12 10 9 932 3 66 71 310
390 39 12 8 8 376 6 20 48 150
391 12 7 5 4 342 4 51 56 80
392 1 12 10 8 1785 1 49 56 200
393 42 12 10 7 982 3 6 9 200
394 7 12 10 5 255 5 51 56 4380
395 1 12 10 8 1785 1 59 66 200
396 29 12 10 8 908 2 70 73 340
397 20 12 10 9 932 3 20 23 310
398 44 12 10 9 285 2 57 62 350
399 31 12 10 2 148 2 14 18 230
400 42 12 10 11 773 2 64 69 210
401 42 12 10 7 971 3 13 16 190
402 12 7 5 4 299 4 58 63 70
403 10 12 10 7 754 3 23 23 300
404 41 12 10 6 699 2 65 70 100
405 45 12 10 9 701 3 62 65 500
406 10 12 10 7 754 3 51 56 340
407 3 12 10 11 381 2 69 72 230
408 4 12 10 7 1013 3 17 22 150
409 25 12 10 10 965 3 65 70 210
410 7 12 10 11 113 5 49 52 750
411 42 12 10 11 796 2 71 76 220
412 1 12 10 8 1785 1 7 14 200
413 22 12 10 9 178 3 69 76 70
414 5 12 10 9 453 3 13 16 190
415 6 12 10 7 745 3 64 69 90
416 32 12 10 3 91 5 58 63 550
417 7 12 10 11 85 5 58 63 430
418 15 12 10 7 949 3 55 62 120
419 10 12 10 7 754 3 58 63 340
420 12 7 5 4 342 4 65 70 80
421 23 12 10 9 690 3 14 21 130
422 2 12 10 5 224 2 63 66 1820
423 16 12 10 6 542 2 15 20 870
424 25 12 10 10 965 3 22 48 210
425 40 12 10 7 980 3 57 62 140
426 13 12 10 2 49 2 13 16 1600
427 36 12 10 9 426 3 23 49 800
428 17 12 10 4 109 5 51 56 600
429 10 12 10 9 770 3 22 48 340
430 24 12 10 9 225 3 16 23 50
431 2 12 10 3 122 2 9 14 910
432 20 12 10 9 932 3 55 58 310
433 44 12 10 9 285 2 8 13 350
434 40 12 10 7 987 3 8 13 120
435 2 12 10 11 532 2 9 14 4550
436 45 12 10 9 685 3 14 17 440
437 7 12 10 11 114 5 9 14 1250
438 33 12 10 11 720 2 56 63 490
439 21 12 10 11 326 2 58 65 270
440 16 12 10 6 542 2 8 13 870
441 10 12 10 7 754 3 55 55 300
442 32 12 10 11 221 2 21 24 150
443 8 12 10 7 919 3 64 69 170
444 20 12 10 9 933 3 15 20 330
445 13 12 10 2 102 2 13 16 2720
446 7 12 10 3 136 5 49 52 2920
447 3 12 10 11 381 2 48 51 230
448 10 12 10 7 754 3 65 70 340
449 10 12 10 7 754 3 51 51 300
450 36 12 10 9 426 3 9 14 800
451 17 12 10 4 134 5 49 52 220
452 26 12 10 9 154 3 57 62 20
453 31 12 10 3 143 2 14 18 30
454 37 12 10 11 359 2 57 62 500
455 6 12 10 7 745 3 71 76 90
456 17 12 10 4 109 5 9 14 600
457 26 12 10 9 215 3 1 6 140
458 45 12 10 9 701 3 49 52 500
459 12 7 5 4 342 4 49 52 80
460 26 12 10 9 154 3 22 48 20
461 45 12 10 9 537 3 14 17 130
462 10 12 10 9 770 3 58 63 340
463 26 12 10 9 154 3 8 13 20
464 13 12 10 2 168 2 55 58 2100
465 20 12 10 9 932 3 17 22 310
466 10 12 10 7 754 3 48 48 300
467 29 12 10 8 908 2 63 66 340
468 37 12 10 11 359 2 8 13 500
469 8 12 10 7 919 3 50 55 170
470 45 12 10 9 701 3 48 51 500
471 12 7 5 4 299 4 51 56 70
472 10 12 10 9 967 3 20 23 400
473 31 12 10 2 148 2 21 25 230
474 2 12 10 5 293 2 23 49 2480
475 18 12 10 9 193 3 22 48 50
476 33 12 10 11 720 2 7 14 490
477 8 12 10 7 919 3 71 76 170
478 23 12 10 9 690 3 21 49 130
479 19 12 10 2 169 2 3 8 510
480 7 12 10 7 373 5 14 17 1290
481 10 12 10 9 770 3 51 56 340
482 31 7 5 4 186 4 49 53 60
483 42 12 10 7 982 3 62 65 200
484 40 12 10 7 980 3 64 69 140
485 18 12 10 9 168 3 70 73 40
486 2 12 10 7 430 2 58 63 3720
487 2 12 10 9 359 3 9 14 180
488 1 12 10 8 936 1 59 66 90
489 44 12 10 9 283 2 20 23 370
490 8 12 10 7 895 3 62 65 150
491 42 12 10 11 773 2 69 72 210
492 42 12 10 7 982 3 6 6 200
493 6 12 10 7 745 3 57 62 90
494 11 12 10 3 187 2 59 64 3720
495 42 12 10 7 971 3 20 23 190
496 31 12 10 5 604 2 14 18 480
497 45 12 10 9 701 3 22 48 500
498 31 12 10 13 888 2 21 25 150
499 12 7 5 4 342 4 58 63 80
500 31 12 10 3 143 2 14 18 30
501 10 12 10 7 754 3 64 69 340
502 10 12 10 7 754 3 69 72 340
503 30 12 10 11 696 2 14 21 100
504 3 12 10 6 703 2 69 72 210
505 44 12 10 9 285 2 15 20 350
506 8 12 10 7 895 3 64 69 150
507 36 12 10 9 426 3 6 9 800
508 31 12 10 5 288 2 7 11 240
509 18 12 10 9 193 3 15 20 50
510 40 12 10 7 987 3 15 20 120
511 40 12 10 7 980 3 22 48 140
512 2 12 10 11 532 2 23 49 4550
513 40 12 10 7 980 3 71 76 140
514 45 12 10 9 685 3 71 76 440
515 8 12 10 7 895 3 56 59 150
516 12 12 10 5 534 5 7 10 150
517 18 12 10 9 168 3 66 71 40
518 2 12 10 11 322 2 9 14 580
519 26 12 10 9 155 3 66 71 20
520 2 12 10 7 430 2 51 56 3720
521 32 12 10 11 221 2 14 17 150
522 23 12 10 9 690 3 52 59 130
523 28 12 10 9 231 3 22 23 1850
524 36 12 10 9 426 3 49 52 800
525 17 12 10 4 109 5 16 21 600
526 45 12 10 9 701 3 20 23 500
527 23 12 10 9 773 3 56 63 100
528 39 12 8 8 376 6 13 20 150
529 44 12 10 9 285 2 22 48 350
530 2 12 10 3 156 2 65 70 1240
531 20 12 10 9 932 3 13 16 310
532 26 12 10 9 154 3 1 6 20
533 16 12 10 6 542 2 57 62 870
534 24 12 10 9 225 3 58 65 50
535 38 12 10 10 122 2 57 62 200
536 23 12 10 9 690 3 59 66 130
537 37 12 10 11 359 2 15 20 500
538 18 12 10 9 168 3 63 66 40
539 12 7 5 4 299 4 65 70 70
540 7 12 10 7 373 5 56 59 1290
541 2 12 10 5 293 2 16 21 2480
542 45 12 10 9 701 3 63 66 500
543 42 12 10 7 982 3 69 72 200
544 10 12 10 9 770 3 20 23 340
545 7 12 10 11 114 5 16 21 1250
546 20 12 10 9 933 3 48 51 330
547 14 12 10 11 424 2 13 16 850
548 10 12 10 7 754 3 58 58 300
549 19 12 10 6 853 2 66 71 440
550 41 12 10 9 557 3 51 56 80
551 45 12 10 9 701 3 51 56 500
552 34 12 10 9 951 3 7 14 290
553 13 12 10 5 354 2 69 72 1700
554 31 12 10 3 143 2 7 11 30
555 6 12 10 7 745 3 69 72 90
556 18 12 10 9 199 3 17 22 60
557 29 12 10 6 587 2 14 17 250
558 3 12 10 11 597 2 48 51 280
559 17 12 10 4 109 5 23 49 600
560 36 12 10 9 426 3 16 21 800
561 10 12 10 9 770 3 57 62 340
562 31 12 10 3 62 2 63 67 420
563 5 12 10 9 453 3 50 55 190
564 26 12 10 9 154 3 59 64 20
565 13 12 10 2 168 2 13 16 3000
566 28 12 10 9 238 3 21 22 2250
567 12 7 5 4 342 4 58 63 80
568 45 12 10 9 537 3 56 59 130
569 36 12 10 9 426 3 55 58 800
570 42 12 10 6 588 2 22 48 170
571 3 12 10 11 381 2 62 65 230
572 3 12 10 6 703 2 62 65 210
573 25 12 10 10 965 3 15 20 210
574 45 12 10 9 537 3 55 58 130
575 34 12 10 9 951 3 63 70 290
576 20 12 10 9 932 3 55 58 310
577 42 12 10 11 796 2 64 69 220
578 31 12 10 3 188 2 70 74 80
579 20 12 10 9 933 3 15 20 330
580 8 12 10 7 895 3 56 59 150
581 22 12 10 9 173 3 13 20 90
582 2 12 10 11 586 2 23 49 660
583 1 12 10 7 1031 3 51 58 110
584 8 12 10 7 895 3 69 72 150
585 36 12 10 9 426 3 21 24 800
586 31 7 5 4 186 4 14 18 60
587 12 7 5 4 299 4 70 73 70
588 5 12 10 9 453 3 64 69 190
589 45 12 10 9 537 3 71 76 130
590 16 12 10 6 542 2 22 48 870
591 17 12 10 4 134 5 70 73 220
592 42 12 10 7 990 3 13 16 190
593 45 12 10 9 537 3 16 21 130
594 3 12 10 11 307 2 69 72 210
595 12 7 5 4 342 4 63 66 80
596 25 12 10 10 965 3 20 23 210
597 31 12 10 5 288 2 14 18 240
598 13 12 10 2 97 2 62 65 2560
599 27 12 10 9 890 3 64 69 420
600 23 12 10 9 690 3 56 63 130
601 18 12 10 9 168 3 49 52 40
602 2 12 10 9 359 3 56 59 180
603 45 12 10 9 685 3 13 16 440
604 11 12 10 3 166 2 66 71 3720
605 26 12 10 9 155 3 15 20 20
606 2 12 10 11 586 2 16 21 660
607 31 12 10 2 148 2 49 53 230
608 1 12 10 8 1785 1 14 21 200
609 45 12 10 9 701 3 58 63 500
610 7 12 10 4 195 5 56 59 4380
611 26 12 10 9 154 3 52 57 20
612 8 12 10 7 919 3 71 76 170
613 2 12 10 9 359 3 7 10 180
614 43 12 10 9 836 3 22 48 310
615 45 12 10 9 537 3 21 24 130
616 24 12 10 9 203 3 51 58 40
617 10 12 10 7 754 3 62 65 340
618 32 12 10 11 221 2 9 14 150
619 1 12 10 8 936 1 23 51 90
620 39 12 8 8 376 6 55 62 150
621 6 12 10 7 745 3 24 50 90
622 2 12 10 11 322 2 14 17 580
623 42 12 10 3 104 2 22 48 4170
624 3 12 10 2 124 2 48 51 510
625 5 12 10 9 453 3 15 20 190
626 31 12 10 13 897 2 14 18 180
627 31 12 10 5 252 2 7 11 160
628 20 12 10 9 932 3 59 64 310
629 44 11 9 8 269 7 13 16 290
630 13 12 10 5 354 2 62 65 700
631 45 12 10 9 685 3 21 24 440
632 42 12 10 11 773 2 50 55 210
633 45 12 10 9 537 3 24 50 130
634 43 12 10 9 836 3 57 62 310
635 8 12 10 7 895 3 50 55 150
636 23 12 10 9 773 3 14 21 100
637 25 12 10 10 965 3 66 71 210
638 7 12 10 11 113 5 70 73 750
639 25 12 10 10 965 3 8 13 210
640 42 12 10 11 796 2 50 55 220
641 17 12 10 4 134 5 58 63 220
642 18 12 10 9 199 3 64 69 60
643 31 12 10 3 135 2 49 53 80
644 2 12 10 5 293 2 9 14 2480
645 8 12 10 7 919 3 23 49 170
646 12 12 10 5 534 5 9 14 150
647 3 12 10 6 703 2 48 51 210
648 31 12 10 2 148 2 7 11 230
649 38 12 10 10 122 2 15 20 200
650 32 12 10 11 221 2 16 21 150
651 7 12 10 11 113 5 65 70 750
652 20 12 10 9 933 3 20 23 330
653 14 12 10 11 424 2 55 58 850
654 40 12 10 7 980 3 50 55 140
655 25 12 10 10 965 3 57 62 210
656 13 12 10 4 271 2 48 51 1600
657 2 12 10 9 359 3 14 17 180
658 20 12 10 9 932 3 71 76 310
659 18 12 10 9 199 3 56 59 60
660 36 12 10 9 426 3 13 16 800
661 45 12 10 9 537 3 14 17 130
662 10 12 10 9 770 3 15 20 340
663 13 12 10 2 25 2 62 65 320
664 37 12 10 11 359 2 22 48 500
665 45 12 10 9 701 3 65 70 500
666 27 12 10 9 890 3 62 65 420
667 22 12 10 9 173 3 20 48 90
668 26 12 10 9 155 3 63 66 20
669 18 12 10 9 193 3 63 66 50
670 6 12 10 7 894 3 65 70 110
671 1 12 10 8 1658 1 66 73 170
672 45 12 10 9 685 3 23 49 440
673 26 12 10 9 155 3 22 48 20
674 17 12 10 4 134 5 51 56 220
675 2 12 10 9 429 2 65 70 3640
676 17 12 10 4 134 5 63 66 220
677 1 12 10 8 1785 1 24 52 200
678 7 12 10 11 114 5 23 49 1250
679 42 12 10 7 990 3 55 58 190
680 42 12 10 7 982 3 50 55 200
681 18 12 10 9 168 3 22 48 40
682 18 12 10 9 199 3 7 10 60
683 31 12 10 3 62 2 21 25 420
684 5 12 10 9 453 3 20 23 190
685 40 12 10 7 980 3 24 50 140
686 12 7 5 4 342 4 63 66 80
687 14 12 10 11 442 2 71 76 750
688 27 12 10 9 890 3 69 72 420
